ExpLogPatternSub
LogExpPatternSub
[[ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 ..., 
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]
 [ 0.  0.  0. ...,  0.  0.  0.]]
compiled score function
Old best loss
garray(99.96089172363281)
Compiled loss functions
835 96.5025177002 99.8486251831
836 96.5472183228 99.892906189
837 96.4704208374 99.8619308472
838 96.5342941284 99.8622055054
839 96.5331268311 99.7335128784
840 96.5397186279 99.8960723877
841 96.5139007568 99.7928085327
842 96.5003509521 99.8769836426
843 96.4747238159 99.8151397705
844 96.4540786743 99.8714981079
845 96.5467758179 99.9105529785
846 96.4832611084 99.8049926758
847 96.5093154907 99.7737350464
848 96.5496139526 99.8298110962
849 96.542640686 99.8469543457
850 96.485458374 99.8304824829
851 96.5829849243 99.8585510254
852 96.5255203247 99.9148330688
853 96.5013198853 99.8176651001
854 96.4969100952 99.797088623
855 96.5654373169 99.9013824463
856 96.5809555054 99.8865890503
857 96.534538269 99.8520355225
858 96.5486373901 99.8608398438
859 96.5767364502 99.8500823975
860 96.5720977783 99.8821487427
861 96.5206985474 99.868850708
862 96.5375976562 99.8502044678
863 96.6204376221 99.8604125977
864 96.5499801636 99.8633728027
865 96.4539642334 99.8288116455
866 96.5057067871 99.8509521484
867 96.5320587158 99.8754730225
868 96.5721664429 99.9505691528
869 96.5148391724 99.8608474731
870 96.4557342529 99.8387374878
871 96.5319061279 99.7271728516
872 96.5510864258 99.8095474243
873 96.566947937 99.8890151978
874 96.5622406006 99.9174728394
875 96.5702209473 99.8255996704
876 96.5669555664 99.8991088867
877 96.4681167603 99.86328125
878 96.4956741333 99.791015625
879 96.516456604 99.9029312134
880 96.5318450928 99.8788757324
881 96.4999542236 99.9057693481
882 96.5663375854 99.8836746216
883 96.5200881958 99.8486251831
884 96.5397949219 99.8339385986
885 96.4850769043 99.804107666
886 96.4942169189 99.8979187012
887 96.5059738159 99.8162384033
888 96.5224304199 99.8376846313
889 96.4881439209 99.8710174561
890 96.5370254517 99.7800445557
891 96.5306167603 99.8173141479
892 96.5620346069 99.9219741821
893 96.5908203125 99.9721450806
894 96.5469970703 99.8629302979
895 96.5807952881 99.9407196045
896 96.5624160767 99.8800735474
897 96.4685974121 99.888458252
898 96.5037384033 99.8535614014
899 96.5521240234 99.9362335205
900 96.5509567261 99.815071106
901 96.5449981689 99.8832702637
902 96.4927139282 99.7711334229
903 96.5618057251 99.8557052612
904 96.5380172729 99.8667678833
905 96.4923171997 99.8071670532
906 96.5643005371 100.016647339
907 96.5357284546 99.7692565918
908 96.4797744751 99.8896865845
909 96.5327758789 99.8615951538
910 96.5238800049 99.891242981
911 96.519821167 99.8978881836
912 96.5128860474 99.9614257812
913 96.5164260864 99.817779541
914 96.5178756714 99.9618835449
915 96.4865570068 99.9282836914
916 96.4704589844 99.7845077515
917 96.5267944336 99.8670578003
918 96.5387039185 99.8963928223
919 96.5099182129 99.9030838013
920 96.5261077881 99.8722381592
921 96.5260009766 99.8850326538
922 96.4764556885 99.8135910034
923 96.5002059937 99.8546218872
924 96.5213241577 99.8219680786
925 96.6201171875 99.9441680908
926 96.5139846802 99.911895752
927 96.5715560913 99.8710250854
928 96.5517349243 99.8359222412
929 96.5320205688 99.8785095215
930 96.4642944336 99.8209075928
931 96.5034179688 99.8764724731
932 96.5250091553 99.8880844116
933 96.494178772 99.8495864868
934 96.5272140503 99.8942565918
935 96.4975585938 99.9354858398
936 96.5113601685 99.9002380371
937 96.5104064941 99.8499221802
938 96.4929275513 99.8550109863
939 96.5299987793 99.8740692139
940 96.5286102295 99.8461608887
941 96.5506744385 99.9381866455
942 96.5359268188 99.9039001465
943 96.4886550903 99.82371521
944 96.4920349121 99.8509216309
945 96.4984970093 99.8053970337
946 96.4964141846 99.8391571045
947 96.5099182129 99.8695602417
948 96.6078338623 100.029808044
949 96.4758758545 99.9543380737
950 96.5138244629 99.9147949219
951 96.5055999756 99.8576126099
952 96.4872589111 99.7978820801
953 96.5022201538 99.8499069214
954 96.4574584961 99.7364654541
955 96.5362548828 99.8390579224
956 96.5124359131 99.8495483398
957 96.5264968872 99.8910751343
958 96.528465271 99.8873672485
959 96.5199356079 99.8086090088
960 96.5124206543 99.8546981812
961 96.4794158936 99.8449401855
962 96.529335022 99.8603439331
963 96.5133209229 99.8703994751
964 96.5170440674 99.890045166
965 96.4978408813 99.8832702637
966 96.5169143677 99.8122940063
967 96.4899139404 99.8491973877
968 96.448387146 99.8037261963
969 96.4549789429 99.8906936646
970 96.5071868896 99.8350067139
971 96.5518493652 99.776763916
972 96.5069274902 99.8191757202
973 96.5823364258 100.028373718
974 96.467124939 99.7902603149
975 96.5285339355 99.888458252
976 96.5138778687 99.8560562134
977 96.5018692017 99.8602981567
978 96.5248794556 99.8351364136
979 96.4657058716 99.9644699097
980 96.4769973755 99.823059082
981 96.533744812 99.9476852417
982 96.4837799072 99.8479690552
983 96.50415802 99.8139190674
984 96.4692001343 99.7854156494
985 96.5771560669 99.9392700195
986 96.4861297607 99.8361282349
987 96.4590148926 99.8250198364
988 96.4944610596 99.7888259888
989 96.4678497314 99.7953643799
990 96.4267654419 99.8358383179
991 96.5455703735 99.8973770142
992 96.5228347778 99.8903045654
993 96.4822006226 99.8210372925
994 96.4794845581 99.9522476196
995 96.5274581909 99.9069137573
996 96.521446228 99.7948226929
997 96.4665145874 99.7971343994
998 96.4684371948 99.7993621826
999 96.5503311157 99.8970947266
creating pickled numpy output
wrote pickled numpy output
Final validation loss
garray(99.86608123779297)
Final test loss
garray(99.3080062866211)
Theano: Initializing cuBLAS
