Compiled loss functions
compiled score function
2859 137.480499268 152.270233154
2860 137.361068726 152.320632935
2861 137.134719849 152.40222168
2862 137.141540527 152.349777222
2863 137.296081543 152.361816406
2864 137.121154785 152.598297119
2865 137.802322388 152.738250732
2866 137.273880005 152.176696777
2867 137.4347229 152.358001709
2868 137.154586792 152.206268311
2869 137.083953857 152.186126709
2870 137.042648315 152.165878296
2871 137.448226929 152.335037231
2872 137.382949829 152.380004883
2873 137.551132202 152.497833252
2874 137.289581299 152.125549316
2875 137.16494751 152.371841431
2876 137.485900879 152.50692749
2877 137.246276855 152.18057251
2878 137.491653442 151.881591797
2879 137.29486084 152.191436768
2880 137.163879395 152.183700562
2881 137.413391113 152.652069092
2882 137.137329102 152.375518799
2883 137.289962769 152.052032471
2884 137.379058838 152.339904785
2885 137.234573364 152.020935059
2886 137.269042969 152.438079834
2887 137.527816772 152.367889404
2888 137.797607422 152.669677734
2889 137.197174072 152.122909546
2890 137.654464722 152.64666748
2891 137.276062012 152.512405396
2892 137.101745605 152.232971191
2893 137.007339478 152.131622314
2894 136.897628784 152.179702759
2895 137.880096436 152.592727661
2896 137.048553467 152.153152466
2897 137.293716431 152.206176758
2898 137.1668396 151.659194946
2899 137.041748047 152.115570068
2900 137.335418701 152.353607178
2901 137.149200439 152.168533325
2902 137.243057251 152.296844482
2903 137.220199585 152.197463989
2904 137.306350708 152.329238892
2905 137.785980225 152.688354492
2906 137.740768433 152.772964478
2907 136.91835022 151.868591309
2908 137.322738647 152.422958374
2909 137.570526123 152.310073853
2910 137.418136597 151.812316895
2911 137.198699951 152.236450195
2912 137.434509277 152.203338623
2913 136.927841187 152.037811279
2914 137.056365967 152.226303101
2915 137.151290894 152.405349731
2916 137.397781372 152.06628418
2917 137.164749146 152.197052002
2918 137.396148682 152.58303833
2919 137.34135437 152.343185425
2920 137.179321289 152.466690063
2921 137.26625061 152.64100647
2922 137.555480957 152.565551758
2923 137.886352539 152.96685791
2924 136.991790771 152.057876587
2925 137.475372314 152.386901855
2926 137.509231567 152.436096191
2927 137.078552246 152.425170898
2928 137.189056396 152.32081604
2929 137.930160522 152.669174194
2930 137.208877563 152.043441772
2931 137.384140015 152.305404663
2932 137.074661255 152.182113647
2933 137.318618774 152.619522095
2934 137.241790771 152.245529175
2935 137.250930786 152.262756348
2936 137.034133911 152.489578247
2937 137.118362427 152.370422363
2938 137.037567139 152.277694702
2939 137.238021851 152.3697052
2940 137.568771362 152.466018677
2941 137.956192017 152.674514771
2942 137.464385986 152.63130188
2943 136.852523804 152.116378784
2944 137.068710327 152.245864868
2945 137.501480103 152.414260864
2946 137.50440979 152.227401733
2947 137.016220093 152.295639038
2948 137.217773438 152.230926514
2949 137.140228271 151.959686279
2950 137.250640869 152.164840698
2951 137.149978638 152.367614746
2952 137.365142822 152.542053223
2953 137.041030884 152.605529785
2954 137.286132812 152.194335938
2955 138.110198975 152.594314575
2956 137.13243103 152.430984497
2957 137.045013428 152.061523438
2958 137.336303711 152.506622314
2959 137.600891113 152.44229126
2960 137.319061279 152.245071411
2961 138.206634521 152.722183228
2962 137.706817627 152.742950439
2963 137.462646484 152.466506958
2964 137.258682251 152.519699097
2965 137.074081421 152.257415771
2966 137.853363037 152.711914062
2967 136.926925659 152.280258179
2968 137.879959106 152.540527344
2969 137.431060791 152.35395813
2970 137.326019287 152.339050293
2971 137.046325684 152.237838745
2972 137.173034668 152.075500488
2973 137.093719482 152.029449463
2974 137.054840088 152.251159668
2975 137.436065674 152.3228302
2976 137.689331055 152.43397522
2977 137.441040039 152.349380493
2978 137.369400024 152.311294556
2979 137.377822876 152.297302246
2980 137.261795044 152.531585693
2981 137.058181763 152.353561401
2982 137.437469482 152.027770996
2983 137.182723999 152.171508789
2984 137.372192383 152.493103027
2985 137.317871094 152.361968994
2986 137.809371948 152.720504761
2987 136.954956055 152.305389404
2988 137.078292847 152.35848999
2989 137.280578613 152.299957275
2990 137.610580444 152.552597046
2991 137.208587646 152.552017212
2992 137.270080566 152.201034546
2993 137.181228638 152.174194336
2994 137.011734009 152.076156616
2995 136.979431152 152.497314453
2996 137.362335205 152.582351685
2997 137.153991699 152.295181274
2998 136.879394531 152.224716187
2999 137.057266235 152.328765869
3000 136.991943359 152.545578003
3001 136.993743896 152.270950317
3002 137.677658081 152.705352783
3003 137.163009644 152.372344971
3004 137.420318604 152.676315308
3005 137.730651855 152.79258728
3006 137.219589233 152.364196777
3007 137.441192627 152.728469849
3008 137.35848999 152.400527954
3009 137.315582275 152.491821289
3010 137.107070923 152.283279419
3011 137.220321655 152.40586853
3012 136.873428345 152.315353394
3013 137.177032471 152.389541626
3014 136.929977417 152.270629883
3015 137.068008423 152.448104858
3016 137.906509399 152.56640625
3017 137.061935425 152.34475708
3018 136.950302124 152.108612061
3019 137.543502808 152.417648315
3020 137.263122559 152.566696167
3021 137.770111084 152.465270996
3022 137.167541504 152.489654541
3023 136.997436523 152.379776001
3024 137.0677948 152.442321777
3025 137.335510254 152.493530273
3026 137.295883179 152.405685425
3027 137.326950073 152.873214722
3028 137.498565674 152.509902954
3029 137.020996094 152.251525879
3030 137.449462891 152.587249756
3031 137.034301758 152.242645264
3032 137.515335083 152.752197266
3033 136.91078186 152.206237793
3034 137.204803467 152.189041138
3035 137.110321045 152.462005615
3036 137.129425049 152.011062622
3037 137.115112305 152.566101074
3038 137.500091553 152.471969604
3039 137.349319458 152.371154785
3040 137.052261353 152.413803101
3041 136.913848877 152.41003418
3042 137.297119141 152.641616821
3043 136.973815918 152.463058472
3044 137.076171875 152.251281738
3045 137.088684082 152.690353394
3046 137.124526978 152.383453369
3047 137.383743286 152.424880981
3048 137.046798706 152.390869141
3049 137.463607788 152.580703735
3050 137.06288147 152.13331604
3051 137.955780029 152.792816162
3052 137.671890259 152.514801025
3053 137.396194458 152.456115723
3054 137.252288818 152.422439575
3055 136.981460571 152.120498657
3056 137.37071228 152.233001709
3057 137.058227539 152.474655151
3058 137.170074463 152.758880615
3059 137.057495117 152.629501343
3060 137.486053467 152.752716064
3061 137.217880249 152.410140991
3062 137.606231689 152.766876221
3063 137.347015381 152.592849731
3064 137.15914917 152.504440308
3065 137.417785645 152.220092773
3066 136.990020752 152.217727661
3067 136.980331421 152.257843018
3068 137.576141357 152.39440918
3069 137.092422485 152.162963867
3070 137.322982788 152.637985229
3071 137.446670532 152.518432617
3072 137.248474121 152.763275146
3073 137.156478882 152.450378418
3074 137.237411499 152.222717285
3075 137.130493164 152.21005249
3076 136.949081421 152.173187256
3077 137.173690796 152.39050293
3078 137.261322021 152.63104248
3079 137.136505127 152.618347168
3080 137.036743164 152.301879883
3081 137.392181396 152.928985596
3082 137.436889648 152.636077881
3083 137.290557861 152.494308472
3084 137.478881836 152.562026978
3085 137.6328125 152.71496582
3086 137.220611572 152.474365234
3087 137.094070435 152.330245972
3088 137.165863037 152.410842896
3089 137.100982666 152.255401611
3090 137.152999878 152.13130188
3091 137.141876221 152.43951416
3092 136.967102051 152.314224243
3093 136.939743042 152.478561401
3094 137.366912842 152.466201782
3095 137.248504639 152.472061157
3096 137.293045044 152.668884277
3097 137.205673218 152.54447937
3098 137.43296814 152.594543457
3099 137.036437988 152.423248291
3100 137.92755127 152.584228516
3101 137.07649231 152.25289917
3102 137.687301636 152.732849121
3103 137.658172607 152.594207764
3104 136.970428467 152.172653198
3105 137.307052612 152.189041138
3106 137.118652344 152.115219116
3107 136.976501465 152.322753906
3108 137.04977417 152.294540405
3109 137.219909668 152.376373291
3110 136.941299438 152.422973633
3111 137.035873413 152.236495972
3112 137.126754761 152.583251953
3113 137.104782104 152.473052979
3114 137.606033325 152.821044922
3115 137.155410767 152.389526367
3116 137.056533813 152.480041504
3117 137.289993286 152.503540039
3118 137.544555664 152.599914551
3119 137.269302368 152.453491211
3120 137.280227661 152.569580078
3121 138.069473267 153.034240723
3122 137.083908081 152.176086426
3123 137.173278809 152.591217041
3124 136.887741089 152.449386597
3125 137.307693481 152.595703125
3126 136.809112549 152.154251099
3127 137.180709839 152.397003174
3128 136.921279907 151.984329224
3129 137.921401978 152.815628052
3130 136.953491211 152.439071655
3131 137.246231079 152.557342529
3132 137.128890991 152.5287323
3133 137.190994263 152.759490967
3134 137.280075073 152.393676758
3135 137.227249146 152.359344482
3136 137.587692261 152.990859985
3137 137.535064697 152.425567627
3138 136.8984375 152.340332031
3139 136.983596802 152.587814331
3140 137.2840271 152.203659058
3141 137.028518677 152.519729614
3142 137.236099243 152.531204224
3143 137.459884644 152.941253662
3144 137.118255615 152.489181519
3145 137.38092041 152.554351807
3146 137.213500977 152.510147095
3147 137.774780273 152.488296509
3148 137.086929321 152.602081299
3149 137.151184082 152.513671875
3150 137.47492981 152.318222046
3151 137.32963562 152.806091309
3152 137.315872192 152.671936035
3153 137.046096802 152.505004883
3154 137.492019653 152.532806396
3155 137.867828369 152.62210083
3156 137.391098022 152.532226562
3157 137.042907715 152.742935181
3158 137.221466064 152.396652222
3159 137.367736816 152.715270996
3160 137.414703369 152.484603882
3161 137.112411499 152.476501465
3162 137.054885864 152.289398193
3163 137.535797119 152.553817749
3164 137.156463623 152.390518188
3165 136.885375977 152.334289551
3166 137.302124023 152.597000122
3167 137.306594849 152.509002686
3168 137.499511719 152.337524414
3169 137.062011719 152.51701355
3170 137.084838867 152.339416504
3171 136.86366272 152.196914673
3172 137.152374268 152.485992432
3173 136.988769531 152.507369995
3174 137.305374146 152.546203613
3175 137.718185425 152.704666138
3176 137.374191284 152.532302856
3177 137.0415802 152.493667603
3178 136.850616455 152.108901978
3179 136.91343689 152.265640259
3180 137.411102295 152.594512939
3181 136.794403076 152.371276855
3182 137.042663574 152.263687134
3183 137.135894775 152.203765869
3184 137.008453369 152.43031311
3185 137.713394165 152.732940674
3186 137.285751343 152.49786377
3187 137.176132202 152.198989868
3188 137.02432251 152.434875488
3189 137.254730225 152.443328857
3190 136.877532959 152.371734619
3191 137.153839111 152.37953186
3192 138.268951416 153.351089478
3193 137.444610596 152.439926147
3194 137.171646118 152.638092041
3195 137.492797852 152.94392395
3196 137.534118652 152.937652588
3197 136.956176758 152.439453125
3198 137.568817139 152.728302002
3199 136.959503174 152.338638306
3200 137.063140869 152.601150513
3201 136.974029541 152.257049561
3202 137.154998779 152.624008179
3203 137.197509766 152.444580078
3204 137.345703125 152.757034302
3205 137.137359619 152.5597229
3206 137.05960083 152.447097778
3207 137.563491821 152.521911621
3208 137.264602661 152.618301392
3209 137.045883179 152.427490234
3210 137.246185303 152.555938721
3211 137.157043457 152.585037231
3212 137.070541382 152.533615112
3213 136.777755737 152.182342529
3214 136.72315979 152.40965271
3215 137.079711914 152.619628906
3216 136.898040771 152.592468262
3217 136.75390625 152.223739624
3218 136.906936646 152.368103027
3219 137.045135498 152.251159668
3220 137.030395508 152.556472778
3221 137.145355225 152.532440186
3222 137.364898682 152.570632935
3223 137.213912964 152.776016235
3224 137.003479004 152.538909912
3225 137.153213501 152.459899902
3226 137.375869751 152.659454346
3227 137.17741394 152.720932007
3228 137.239501953 152.429656982
3229 137.203308105 152.818878174
3230 137.883773804 152.952377319
3231 136.833312988 152.254898071
3232 136.801834106 152.423934937
3233 137.535003662 152.825897217
3234 137.341156006 152.534942627
3235 136.901748657 152.22013855
3236 136.906494141 152.499206543
3237 137.234649658 152.72567749
3238 137.058792114 152.500610352
3239 137.531982422 152.989868164
3240 136.990982056 152.34387207
3241 137.015823364 152.60899353
3242 137.375869751 152.567138672
3243 137.551193237 152.73777771
3244 137.650360107 152.755981445
3245 137.094696045 152.196792603
3246 137.051818848 152.511123657
3247 137.643188477 152.580535889
3248 137.405792236 152.645889282
3249 137.240020752 152.408096313
3250 137.075592041 152.440444946
3251 136.663589478 152.319519043
3252 136.963394165 152.395889282
3253 137.534744263 152.672851562
3254 137.25630188 152.612564087
3255 137.901306152 153.22013855
3256 137.377792358 152.480392456
3257 137.143234253 152.557098389
3258 137.205490112 152.767089844
3259 137.053604126 152.453384399
3260 137.513214111 152.570770264
3261 137.140304565 152.63835144
3262 137.360153198 152.889465332
3263 137.129074097 152.480575562
3264 137.061676025 152.750091553
3265 136.945526123 152.588409424
3266 137.27545166 152.517349243
3267 137.362823486 152.815643311
3268 137.604537964 152.750213623
3269 137.411209106 152.790802002
3270 137.122009277 152.598678589
3271 136.950042725 152.568023682
3272 136.709182739 152.195632935
3273 137.03755188 152.524337769
3274 137.052261353 152.47026062
3275 136.993301392 152.464691162
3276 137.416748047 152.634353638
3277 137.770874023 153.093292236
3278 138.02973938 153.004318237
3279 137.441436768 152.628326416
3280 136.942871094 152.55670166
3281 136.871765137 152.259796143
3282 137.018173218 152.61114502
3283 137.180374146 152.861450195
3284 137.15385437 152.490814209
3285 136.893493652 152.33442688
3286 137.259460449 152.447631836
3287 136.686569214 152.396270752
3288 137.858001709 152.850814819
3289 137.305953979 152.870376587
3290 137.557220459 152.805175781
3291 137.283721924 152.446350098
3292 137.346572876 152.921615601
3293 136.744293213 152.494613647
3294 136.917541504 152.419464111
3295 137.600921631 152.647766113
3296 137.378295898 152.657821655
3297 136.927780151 152.422943115
3298 137.346252441 152.933013916
3299 137.235626221 152.672424316
3300 137.073547363 152.705749512
3301 137.208572388 152.629714966
3302 137.384597778 152.519866943
3303 137.383666992 152.561889648
3304 136.929733276 152.412063599
3305 137.189117432 152.853042603
3306 137.88394165 153.092712402
3307 137.545852661 152.528289795
3308 137.335525513 152.495925903
3309 137.619613647 152.757888794
3310 137.057876587 152.737915039
3311 138.493804932 153.053649902
3312 137.519470215 152.700073242
3313 137.066238403 152.597427368
3314 137.48210144 153.114395142
3315 136.913513184 152.390884399
3316 137.102493286 152.245346069
3317 137.186599731 152.612197876
3318 137.744552612 152.487838745
3319 137.287231445 152.362167358
3320 137.009643555 152.339828491
3321 137.025543213 152.571624756
3322 137.227401733 152.872390747
3323 136.904800415 152.564727783
3324 137.047897339 152.866958618
3325 137.344039917 152.795425415
3326 137.273223877 152.787979126
3327 137.5259552 152.763793945
3328 136.886230469 152.493682861
3329 137.224319458 152.799880981
3330 137.249710083 152.707748413
3331 137.096954346 152.513565063
3332 136.991195679 152.444625854
3333 137.382171631 152.646484375
3334 136.785400391 152.586868286
3335 137.236251831 152.903015137
3336 137.634140015 153.037887573
3337 137.151153564 152.389297485
3338 137.033432007 152.801620483
3339 137.156173706 152.58946228
3340 137.237014771 152.790023804
3341 137.150131226 152.674560547
3342 137.158096313 152.835388184
3343 136.869247437 152.429077148
3344 137.541168213 153.077713013
3345 136.727859497 152.404327393
3346 136.659072876 152.617538452
3347 136.923294067 152.745178223
3348 137.105697632 152.429763794
3349 137.378829956 152.425643921
3350 136.873016357 152.551315308
3351 137.282409668 152.867706299
3352 137.260360718 152.624282837
3353 137.400192261 152.927337646
3354 137.081192017 152.65965271
3355 137.198135376 152.76802063
3356 136.886520386 152.428314209
3357 137.678604126 152.65763855
3358 137.016571045 152.44480896
3359 137.472503662 152.327636719
3360 137.456253052 152.616897583
3361 137.124267578 152.654891968
3362 136.948944092 152.580154419
3363 137.159072876 152.369277954
3364 137.081130981 152.336074829
3365 136.983810425 152.649124146
3366 137.455322266 152.622192383
3367 137.055130005 152.580978394
3368 136.81362915 152.61946106
3369 137.199829102 152.895690918
3370 137.219497681 152.778152466
3371 137.087844849 152.843841553
3372 137.489334106 152.751739502
3373 137.261520386 152.8331604
3374 137.253082275 152.910675049
3375 136.832473755 152.436431885
3376 137.254730225 152.822952271
3377 137.699676514 152.872879028
3378 137.403915405 152.989273071
3379 137.3228302 152.785293579
3380 137.041275024 152.466827393
3381 137.746627808 153.035949707
3382 136.826522827 152.867279053
3383 137.199111938 152.725402832
3384 137.210571289 152.693908691
3385 136.721633911 152.825546265
3386 136.947143555 152.371002197
3387 136.993331909 152.647827148
3388 137.061569214 152.89364624
3389 138.287826538 152.982925415
3390 137.261550903 152.784103394
3391 137.537033081 153.404510498
3392 136.950820923 152.592407227
3393 137.263275146 152.903182983
3394 137.778991699 153.430374146
3395 136.898849487 152.599975586
3396 137.299362183 152.612518311
3397 137.144348145 152.742614746
3398 137.144042969 152.675567627
3399 137.144119263 152.554641724
3400 137.380096436 152.93611145
3401 136.740447998 152.458068848
3402 137.089309692 152.911483765
3403 136.812194824 152.550827026
3404 137.092010498 152.851074219
3405 137.830886841 152.974273682
3406 136.75 152.691101074
3407 137.108642578 152.68359375
3408 137.068740845 152.701004028
3409 137.262390137 152.642684937
3410 137.325027466 153.005081177
3411 137.268661499 152.657745361
3412 137.303451538 152.569107056
3413 137.427810669 152.923492432
3414 137.088119507 152.84765625
3415 137.152709961 152.800079346
3416 137.40838623 152.80090332
3417 136.910018921 152.641738892
3418 137.131790161 152.475952148
3419 136.931945801 152.662872314
3420 137.041641235 152.565628052
3421 136.966400146 152.710159302
3422 137.204788208 152.9793396
3423 137.450515747 153.142227173
3424 136.900970459 152.756759644
3425 137.241668701 152.977157593
3426 136.802246094 152.638412476
3427 137.155670166 152.61138916
3428 137.119873047 152.563491821
3429 136.733154297 152.691497803
3430 137.43586731 152.942077637
3431 137.035186768 152.534637451
3432 137.07661438 152.648803711
3433 136.965698242 152.623077393
3434 137.415313721 153.044433594
3435 137.221115112 153.16835022
3436 137.11882019 152.697357178
3437 137.538360596 153.009796143
3438 137.69039917 152.995864868
3439 136.61869812 152.436828613
3440 136.664489746 152.509078979
3441 137.272125244 152.589630127
3442 137.032897949 152.791564941
3443 137.424438477 152.841537476
3444 136.892456055 152.590103149
3445 137.181442261 152.791381836
3446 137.227325439 152.691253662
3447 137.587463379 152.972320557
3448 136.819549561 152.545639038
3449 136.941925049 152.549682617
3450 137.623657227 152.897583008
3451 137.914230347 153.104751587
3452 137.028640747 152.76361084
3453 136.87008667 152.839691162
3454 137.313934326 152.712234497
3455 136.810211182 152.808792114
3456 136.901062012 152.532363892
3457 137.23576355 152.702789307
3458 136.817825317 152.658615112
3459 137.41885376 152.584564209
3460 136.99156189 152.615112305
3461 136.938110352 152.526016235
3462 136.847091675 152.703979492
3463 137.105392456 152.868133545
3464 137.034851074 152.485595703
3465 136.998199463 152.769424438
3466 138.574310303 153.315689087
3467 137.005081177 152.853851318
3468 137.196838379 153.031311035
3469 137.104904175 152.968826294
3470 136.995056152 152.701049805
3471 137.189544678 153.116073608
3472 136.882263184 152.739746094
3473 136.849227905 152.673309326
3474 137.253372192 153.018997192
3475 137.101501465 152.714385986
3476 137.13835144 152.816589355
3477 137.326202393 152.701400757
3478 136.798660278 153.034301758
3479 137.177581787 152.905090332
3480 137.149093628 152.987045288
3481 137.879486084 153.131790161
3482 136.864761353 152.546020508
3483 136.937957764 152.835647583
3484 136.739959717 152.58757019
3485 137.248916626 152.676803589
3486 136.943786621 152.790618896
3487 137.133361816 152.755752563
3488 137.337860107 152.856063843
3489 136.890869141 152.976852417
3490 137.661804199 152.956985474
3491 136.723999023 152.498001099
3492 136.842803955 153.061523438
3493 137.571624756 152.829589844
3494 137.49230957 152.932830811
3495 137.598373413 153.105453491
3496 137.340774536 152.917495728
3497 137.289230347 152.794677734
3498 136.876022339 152.534408569
3499 137.364456177 152.924743652
3500 137.370162964 153.149154663
3501 137.100509644 152.530136108
3502 136.7084198 152.553436279
3503 136.935974121 152.858551025
3504 136.827301025 152.884140015
3505 136.85647583 152.513198853
3506 137.299133301 152.934921265
3507 137.135559082 152.600830078
3508 137.222457886 152.674377441
3509 137.503509521 152.877075195
3510 137.368667603 153.043212891
3511 136.703979492 152.57333374
3512 137.356750488 152.830154419
3513 137.226165771 152.879608154
3514 137.189086914 152.921234131
3515 137.182281494 152.75793457
3516 137.070159912 152.918243408
3517 137.32699585 152.738998413
3518 136.929473877 152.680755615
3519 136.933700562 152.62701416
3520 137.577651978 153.026306152
3521 137.148666382 152.965179443
3522 136.94354248 152.724014282
3523 137.337600708 153.130279541
3524 136.881515503 152.663406372
3525 136.893661499 152.729568481
3526 136.960662842 152.686462402
3527 136.690109253 152.601974487
3528 nan nan
3529 nan nan
3530 nan nan
3531 nan nan
3532 nan nan
3533 nan nan
3534 nan nan
3535 nan nan
3536 nan nan
3537 nan nan
3538 nan nan
3539 nan nan
3540 nan nan
3541 nan nan
3542 nan nan
3543 nan nan
3544 nan nan
3545 nan nan
3546 nan nan
3547 nan nan
3548 nan nan
3549 nan nan
3550 nan nan
3551 nan nan
3552 nan nan
3553 nan nan
3554 nan nan
3555 nan nan
3556 nan nan
3557 nan nan
3558 nan nan
3559 nan nan
3560 nan nan
3561 nan nan
3562 nan nan
3563 nan nan
3564 nan nan
3565 nan nan
3566 nan nan
3567 nan nan
3568 nan nan
3569 nan nan
3570 nan nan
3571 nan nan
3572 nan nan
3573 nan nan
3574 nan nan
3575 nan nan
3576 nan nan
3577 nan nan
3578 nan nan
3579 nan nan
3580 nan nan
3581 nan nan
3582 nan nan
3583 nan nan
3584 nan nan
3585 nan nan
3586 nan nan
3587 nan nan
3588 nan nan
3589 nan nan
3590 nan nan
3591 nan nan
3592 nan nan
3593 nan nan
3594 nan nan
3595 nan nan
3596 nan nan
3597 nan nan
3598 nan nan
3599 nan nan
3600 nan nan
3601 nan nan
3602 nan nan
3603 nan nan
3604 nan nan
3605 nan nan
3606 nan nan
3607 nan nan
3608 nan nan
3609 nan nan
3610 nan nan
3611 nan nan
3612 nan nan
3613 nan nan
3614 nan nan
3615 nan nan
3616 nan nan
3617 nan nan
3618 nan nan
3619 nan nan
3620 nan nan
3621 nan nan
3622 nan nan
3623 nan nan
3624 nan nan
3625 nan nan
3626 nan nan
3627 nan nan
3628 nan nan
3629 nan nan
3630 nan nan
3631 nan nan
3632 nan nan
3633 nan nan
3634 nan nan
3635 nan nan
3636 nan nan
3637 nan nan
3638 nan nan
3639 nan nan
3640 nan nan
3641 nan nan
3642 nan nan
3643 nan nan
3644 nan nan
3645 nan nan
3646 nan nan
3647 nan nan
3648 nan nan
3649 nan nan
3650 nan nan
3651 nan nan
3652 nan nan
3653 nan nan
3654 nan nan
3655 nan nan
3656 nan nan
3657 nan nan
3658 nan nan
3659 nan nan
3660 nan nan
3661 nan nan
3662 nan nan
3663 nan nan
3664 nan nan
3665 nan nan
3666 nan nan
3667 nan nan
3668 nan nan
3669 nan nan
3670 nan nan
3671 nan nan
3672 nan nan
3673 nan nan
3674 nan nan
3675 nan nan
3676 nan nan
3677 nan nan
3678 nan nan
3679 nan nan
3680 nan nan
3681 nan nan
3682 nan nan
3683 nan nan
3684 nan nan
3685 nan nan
3686 nan nan
3687 nan nan
3688 nan nan
3689 nan nan
3690 nan nan
3691 nan nan
3692 nan nan
3693 nan nan
3694 nan nan
3695 nan nan
3696 nan nan
3697 nan nan
3698 nan nan
3699 nan nan
3700 nan nan
3701 nan nan
3702 nan nan
3703 nan nan
3704 nan nan
3705 nan nan
3706 nan nan
3707 nan nan
3708 nan nan
3709 nan nan
3710 nan nan
3711 nan nan
3712 nan nan
3713 nan nan
3714 nan nan
3715 nan nan
3716 nan nan
3717 nan nan
3718 nan nan
3719 nan nan
3720 nan nan
3721 nan nan
3722 nan nan
3723 nan nan
3724 nan nan
3725 nan nan
3726 nan nan
3727 nan nan
3728 nan nan
3729 nan nan
3730 nan nan
3731 nan nan
3732 nan nan
3733 nan nan
3734 nan nan
3735 nan nan
3736 nan nan
3737 nan nan
3738 nan nan
3739 nan nan
3740 nan nan
3741 nan nan
3742 nan nan
3743 nan nan
3744 nan nan
3745 nan nan
3746 nan nan
3747 nan nan
3748 nan nan
3749 nan nan
3750 nan nan
3751 nan nan
3752 nan nan
3753 nan nan
3754 nan nan
3755 nan nan
3756 nan nan
3757 nan nan
3758 nan nan
3759 nan nan
3760 nan nan
3761 nan nan
3762 nan nan
3763 nan nan
3764 nan nan
3765 nan nan
3766 nan nan
3767 nan nan
3768 nan nan
3769 nan nan
3770 nan nan
3771 nan nan
3772 nan nan
3773 nan nan
3774 nan nan
3775 nan nan
3776 nan nan
3777 nan nan
3778 nan nan
3779 nan nan
3780 nan nan
3781 nan nan
3782 nan nan
3783 nan nan
3784 nan nan
3785 nan nan
3786 nan nan
3787 nan nan
3788 nan nan
3789 nan nan
3790 nan nan
3791 nan nan
3792 nan nan
3793 nan nan
3794 nan nan
3795 nan nan
3796 nan nan
3797 nan nan
3798 nan nan
3799 nan nan
3800 nan nan
3801 nan nan
3802 nan nan
3803 nan nan
3804 nan nan
3805 nan nan
3806 nan nan
3807 nan nan
3808 nan nan
3809 nan nan
3810 nan nan
3811 nan nan
3812 nan nan
3813 nan nan
3814 nan nan
3815 nan nan
3816 nan nan
3817 nan nan
3818 nan nan
3819 nan nan
3820 nan nan
3821 nan nan
3822 nan nan
3823 nan nan
3824 nan nan
3825 nan nan
3826 nan nan
3827 nan nan
3828 nan nan
3829 nan nan
3830 nan nan
3831 nan nan
3832 nan nan
3833 nan nan
3834 nan nan
3835 nan nan
3836 nan nan
3837 nan nan
3838 nan nan
3839 nan nan
3840 nan nan
3841 nan nan
3842 nan nan
3843 nan nan
3844 nan nan
3845 nan nan
3846 nan nan
3847 nan nan
3848 nan nan
3849 nan nan
3850 nan nan
3851 nan nan
3852 nan nan
3853 nan nan
3854 nan nan
3855 nan nan
3856 nan nan
3857 nan nan
3858 nan nan
3859 nan nan
3860 nan nan
3861 nan nan
3862 nan nan
3863 nan nan
3864 nan nan
3865 nan nan
3866 nan nan
3867 nan nan
3868 nan nan
3869 nan nan
3870 nan nan
3871 nan nan
3872 nan nan
3873 nan nan
3874 nan nan
3875 nan nan
3876 nan nan
3877 nan nan
3878 nan nan
3879 nan nan
3880 nan nan
3881 nan nan
3882 nan nan
3883 nan nan
3884 nan nan
3885 nan nan
3886 nan nan
3887 nan nan
3888 nan nan
3889 nan nan
3890 nan nan
3891 nan nan
3892 nan nan
3893 nan nan
3894 nan nan
3895 nan nan
3896 nan nan
3897 nan nan
3898 nan nan
3899 nan nan
3900 nan nan
3901 nan nan
3902 nan nan
3903 nan nan
3904 nan nan
3905 nan nan
3906 nan nan
3907 nan nan
3908 nan nan
3909 nan nan
3910 nan nan
3911 nan nan
3912 nan nan
3913 nan nan
3914 nan nan
3915 nan nan
3916 nan nan
3917 nan nan
3918 nan nan
3919 nan nan
3920 nan nan
3921 nan nan
3922 nan nan
3923 nan nan
3924 nan nan
3925 nan nan
3926 nan nan
3927 nan nan
3928 nan nan
3929 nan nan
3930 nan nan
3931 nan nan
3932 nan nan
3933 nan nan
3934 nan nan
3935 nan nan
3936 nan nan
3937 nan nan
3938 nan nan
3939 nan nan
3940 nan nan
3941 nan nan
3942 nan nan
3943 nan nan
3944 nan nan
3945 nan nan
3946 nan nan
3947 nan nan
3948 nan nan
3949 nan nan
3950 nan nan
3951 nan nan
3952 nan nan
3953 nan nan
3954 nan nan
3955 nan nan
3956 nan nan
3957 nan nan
3958 nan nan
3959 nan nan
3960 nan nan
3961 nan nan
3962 nan nan
3963 nan nan
3964 nan nan
3965 nan nan
3966 nan nan
3967 nan nan
3968 nan nan
3969 nan nan
3970 nan nan
3971 nan nan
3972 nan nan
3973 nan nan
3974 nan nan
3975 nan nan
3976 nan nan
3977 nan nan
3978 nan nan
3979 nan nan
3980 nan nan
3981 nan nan
3982 nan nan
3983 nan nan
3984 nan nan
3985 nan nan
3986 nan nan
3987 nan nan
3988 nan nan
3989 nan nan
3990 nan nan
3991 nan nan
3992 nan nan
3993 nan nan
3994 nan nan
3995 nan nan
3996 nan nan
3997 nan nan
3998 nan nan
3999 nan nan
creating pickled numpy output
wrote pickled numpy output
Final validation loss
garray(147.23812866210938)
Final test loss
garray(148.97305297851562)
Theano: Initializing cuBLAS
