compiled score function
Old best loss
garray(130.62295532226562)
Compiled loss functions
1921 127.638557434 130.683013916
1922 127.692337036 130.606063843
1923 127.649116516 130.648132324
1924 127.627998352 130.70652771
1925 127.683380127 130.557174683
1926 127.626068115 130.611709595
1927 127.66493988 130.705001831
1928 127.703895569 130.636764526
1929 127.69884491 130.690826416
1930 127.725509644 130.69102478
1931 127.687095642 130.745071411
1932 127.650299072 130.76109314
1933 127.679496765 130.623062134
1934 127.65070343 130.679397583
1935 127.678894043 130.662002563
1936 127.67224884 130.718765259
1937 127.692214966 130.576263428
1938 127.678695679 130.589706421
1939 127.735496521 130.640625
1940 127.675086975 130.624984741
1941 127.621864319 130.637420654
1942 127.756568909 130.562225342
1943 127.671257019 130.655593872
1944 127.568656921 130.641265869
1945 127.686004639 130.612213135
1946 127.585327148 130.617889404
1947 127.682807922 130.614212036
1948 127.646873474 130.607620239
1949 127.607803345 130.623458862
1950 127.662193298 130.587722778
1951 127.713874817 130.589691162
1952 127.657554626 130.568969727
1953 127.62677002 130.516311646
1954 127.605796814 130.57232666
1955 127.661354065 130.653411865
1956 127.713478088 130.637695312
1957 127.555595398 130.623352051
1958 127.633308411 130.63230896
1959 127.678756714 130.631744385
1960 127.632804871 130.608398438
1961 127.676544189 130.584335327
1962 127.60043335 130.660552979
1963 127.64365387 130.605682373
1964 127.628837585 130.741836548
1965 127.633773804 130.683029175
1966 127.632408142 130.666381836
1967 127.641639709 130.715911865
1968 127.629966736 130.724029541
1969 127.651687622 130.671478271
1970 127.689888 130.647247314
1971 127.736328125 130.8387146
1972 127.700210571 130.686630249
1973 127.621078491 130.720016479
1974 127.664085388 130.640991211
1975 127.615364075 130.638809204
1976 127.609344482 130.624710083
1977 127.70665741 130.695648193
1978 127.676544189 130.687164307
1979 127.638557434 130.710571289
1980 127.68106842 130.675888062
1981 127.636978149 130.700866699
1982 127.676750183 130.696090698
1983 127.684799194 130.680297852
1984 127.614486694 130.656402588
1985 127.633995056 130.708740234
1986 127.597038269 130.759765625
1987 127.651695251 130.706466675
1988 127.720474243 130.780654907
1989 127.609886169 130.66784668
1990 127.600585938 130.709396362
1991 127.707954407 130.734451294
1992 127.609519958 130.691589355
1993 127.654983521 130.692245483
1994 127.71131897 130.710739136
1995 127.607345581 130.684188843
1996 127.704963684 130.676177979
1997 127.640975952 130.699584961
1998 127.730056763 130.639465332
1999 127.623344421 130.650619507
creating pickled numpy output
wrote pickled numpy output
Final validation loss
garray(130.47286987304688)
Final test loss
garray(132.04383850097656)
Theano: Initializing cuBLAS

Real loss statistics (on 5 random copies of test and validation set):

Final loss on VX: 130.75665283203125
Final loss on TX: 131.7579345703125
Final loss on  X: 127.70389556884766

Final estimated test NLL: 128.952146139
