compiled score function
Old best loss
garray(93.54653930664062)
Compiled loss functions
874 92.0980377197 93.3966293335
875 92.1732254028 93.4231872559
876 92.1456604004 93.4475097656
877 92.2093505859 93.4871139526
878 92.1686096191 93.4543914795
879 92.1438064575 93.4606399536
880 92.1811752319 93.3755111694
881 92.1985855103 93.4450073242
882 92.2019500732 93.4008636475
883 92.1921844482 93.3661956787
884 92.1856613159 93.4168624878
885 92.109375 93.3992919922
886 92.1507568359 93.4241638184
887 92.1725006104 93.3921432495
888 92.2091674805 93.3829879761
889 92.2064971924 93.4083251953
890 92.174118042 93.4042282104
891 92.1739807129 93.4706954956
892 92.1647338867 93.5077056885
893 92.1978378296 93.4052429199
894 92.1507568359 93.4283752441
895 92.1368408203 93.4182357788
896 92.1870040894 93.4297027588
897 92.2430496216 93.4861450195
898 92.1423187256 93.4367523193
899 92.1202774048 93.4406661987
900 92.2225570679 93.4321212769
901 92.161315918 93.4839553833
902 92.2070770264 93.4189071655
903 92.1760559082 93.4095230103
904 92.1580200195 93.3959121704
905 92.1251373291 93.4425506592
906 92.1619262695 93.4095001221
907 92.222366333 93.4174575806
908 92.1806793213 93.3972320557
909 92.1830062866 93.3745498657
910 92.1720504761 93.4357757568
911 92.1689910889 93.412612915
912 92.1840362549 93.4585723877
913 92.1383972168 93.3544692993
914 92.1831054688 93.3682250977
915 92.1758346558 93.4684753418
916 92.1938858032 93.4055023193
917 92.204574585 93.3924560547
918 92.1736068726 93.4907608032
919 92.2207183838 93.4238586426
920 92.2073059082 93.4016342163
921 92.181098938 93.4087219238
922 92.1968078613 93.4822998047
923 92.1613540649 93.4811859131
924 92.1386489868 93.3616943359
925 92.1910095215 93.4403457642
926 92.2033309937 93.4320831299
927 92.1848678589 93.4320373535
928 92.1574401855 93.3511505127
929 92.1670303345 93.384475708
930 92.1731414795 93.3804092407
931 92.2301101685 93.3879013062
932 92.1750793457 93.4489440918
933 92.1759490967 93.44581604
934 92.1960983276 93.3997573853
935 92.1911010742 93.4038848877
936 92.1414260864 93.3939743042
937 92.1264953613 93.4485321045
938 92.1887283325 93.4449920654
939 92.2135162354 93.4119033813
940 92.1672058105 93.3879928589
941 92.1795806885 93.3672103882
942 92.2519760132 93.4396362305
943 92.1771697998 93.3553390503
944 92.2145996094 93.3783874512
945 92.1756744385 93.3796005249
946 92.1520385742 93.3454589844
947 92.1433792114 93.3980255127
948 92.2120361328 93.4182281494
949 92.2020187378 93.4777526855
950 92.0913391113 93.3772583008
951 92.1877593994 93.3829879761
952 92.145980835 93.3970565796
953 92.1512451172 93.4583969116
954 92.1578445435 93.4414749146
955 92.1688156128 93.3309936523
956 92.1566467285 93.4020614624
957 92.2281646729 93.3711013794
958 92.1474456787 93.3400192261
959 92.1574707031 93.434425354
960 92.2118148804 93.4621887207
961 92.1592407227 93.3871002197
962 92.1657943726 93.4870834351
963 92.1856765747 93.3273468018
964 92.1231994629 93.4211502075
965 92.1836166382 93.4014129639
966 92.1291809082 93.3395614624
967 92.143196106 93.4432067871
968 92.1537780762 93.3729629517
969 92.1383361816 93.3611602783
970 92.1504058838 93.3390884399
971 92.19947052 93.4136123657
972 92.1796875 93.3901367188
973 92.1589202881 93.4242324829
974 92.1382598877 93.3943405151
975 92.1317138672 93.352142334
976 92.1641845703 93.3366775513
977 92.1787261963 93.3724136353
978 92.1784362793 93.4363708496
979 92.1323394775 93.4099731445
980 92.1371841431 93.3863677979
981 92.1684341431 93.3869094849
982 92.1674804688 93.4092254639
983 92.1591796875 93.3643569946
984 92.16015625 93.3388748169
985 92.2096557617 93.5010452271
986 92.205039978 93.4065856934
987 92.141784668 93.3780899048
988 92.1277770996 93.3598709106
989 92.1803207397 93.4190597534
990 92.1578140259 93.3757629395
991 92.2249069214 93.4377746582
992 92.1475601196 93.4229125977
993 92.2100067139 93.411819458
994 92.2099380493 93.4456253052
995 92.2699813843 93.4012680054
996 92.1145172119 93.3823013306
997 92.1620559692 93.4306488037
998 92.1239776611 93.4354782104
999 92.1619262695 93.3620834351
1000 92.1659545898 93.4189376831
1001 92.1634750366 93.3367843628
1002 92.1903610229 93.4826202393
1003 92.1809539795 93.4443969727
1004 92.0862197876 93.4773406982
1005 92.1674194336 93.3940887451
1006 92.1416549683 93.4440917969
1007 92.1621170044 93.4463882446
1008 92.1400756836 93.3910446167
1009 92.2160949707 93.412071228
1010 92.1749649048 93.3906326294
1011 92.1776809692 93.3677520752
1012 92.1352081299 93.4660415649
1013 92.1277160645 93.4161453247
1014 92.1567153931 93.3763580322
1015 92.1587753296 93.4115600586
1016 92.1790161133 93.4116439819
1017 92.1612548828 93.4054412842
1018 92.1521453857 93.3487625122
1019 92.1561355591 93.4342880249
1020 92.1615753174 93.336151123
1021 92.1935577393 93.4277954102
1022 92.1674041748 93.4091262817
1023 92.1674346924 93.4654769897
1024 92.179473877 93.3459701538
1025 92.165397644 93.4197921753
1026 92.1944351196 93.4137268066
1027 92.1696166992 93.388381958
1028 92.1766052246 93.4228210449
1029 92.194519043 93.4414520264
1030 92.161857605 93.39478302
1031 92.1734390259 93.3138275146
1032 92.1991271973 93.3493423462
1033 92.2112045288 93.3735580444
1034 92.1651153564 93.4352264404
1035 92.1679153442 93.4043884277
1036 92.1531448364 93.4014511108
1037 92.1626358032 93.3466033936
1038 92.1621551514 93.3938446045
1039 92.149055481 93.4000320435
1040 92.1488113403 93.4282608032
1041 92.1469192505 93.3888244629
1042 92.1896057129 93.396812439
1043 92.1430969238 93.3559646606
1044 92.1632080078 93.3930664062
1045 92.1769104004 93.4095077515
1046 92.1573944092 93.3644943237
1047 92.172744751 93.3958053589
1048 92.1242294312 93.4468917847
1049 92.130821228 93.3465576172
1050 92.1268539429 93.3261260986
1051 92.1611175537 93.3282546997
1052 92.1758956909 93.3029251099
1053 92.1766204834 93.4489822388
1054 92.1643600464 93.3548431396
1055 92.1687011719 93.3424606323
1056 92.1465072632 93.4070205688
1057 92.1937179565 93.4170761108
1058 92.1672210693 93.4384994507
1059 92.1430587769 93.3973464966
1060 92.1862945557 93.4098052979
1061 92.2077560425 93.3761749268
1062 92.1371765137 93.3623733521
1063 92.1365203857 93.3751068115
1064 92.1422805786 93.478225708
1065 92.1962585449 93.3379135132
1066 92.1331558228 93.4543609619
1067 92.1297454834 93.4571533203
1068 92.1740951538 93.3581008911
1069 92.1395797729 93.4268722534
1070 92.2212142944 93.3206710815
1071 92.1698684692 93.4592590332
1072 92.1152954102 93.363609314
1073 92.1620788574 93.4078903198
1074 92.1480789185 93.3563690186
1075 92.1795196533 93.4512939453
1076 92.1770172119 93.3680496216
1077 92.1721343994 93.4934463501
1078 92.199760437 93.37084198
1079 92.1353607178 93.4190826416
1080 92.158744812 93.4207687378
1081 92.1156539917 93.3078613281
1082 92.1617202759 93.3900985718
1083 92.1581039429 93.390045166
1084 92.1475067139 93.4079360962
1085 92.1780700684 93.436088562
1086 92.1360778809 93.3815612793
1087 92.138885498 93.4320755005
1088 92.1560745239 93.4072341919
1089 92.1492004395 93.3873748779
1090 92.1498565674 93.3936691284
1091 92.1921539307 93.4265136719
1092 92.170539856 93.4159545898
1093 92.1437606812 93.3502883911
1094 92.1462554932 93.3980712891
1095 92.1968841553 93.3743133545
1096 92.1694107056 93.3690643311
1097 92.2007141113 93.3446426392
1098 92.1322479248 93.3664855957
1099 92.1563796997 93.3421630859
1100 92.1129608154 93.3478240967
1101 92.1391601562 93.441619873
1102 92.1324081421 93.4640350342
1103 92.1321182251 93.4186172485
1104 92.1276855469 93.3997421265
1105 92.1585388184 93.3584976196
1106 92.0878143311 93.3552474976
1107 92.1242599487 93.4309463501
1108 92.1460113525 93.3942718506
1109 92.1815567017 93.4227142334
1110 92.1917953491 93.3771438599
1111 92.1911239624 93.466293335
1112 92.1398391724 93.3110961914
1113 92.1366958618 93.349937439
1114 92.1411590576 93.427986145
1115 92.0997085571 93.4465713501
1116 92.1098556519 93.2471008301
1117 92.1027755737 93.3042068481
1118 92.1875076294 93.4171829224
1119 92.2388381958 93.3775253296
1120 92.1415176392 93.3710479736
1121 92.1534347534 93.3676986694
1122 92.1351165771 93.3998260498
1123 92.1898574829 93.3926315308
1124 92.1799468994 93.3975067139
1125 92.1567077637 93.446937561
1126 92.075340271 93.3728713989
1127 92.1435165405 93.416595459
1128 92.1281051636 93.3516998291
1129 92.1684570312 93.423576355
1130 92.1155471802 93.4070968628
1131 92.0950393677 93.4540252686
1132 92.1206283569 93.349609375
1133 92.1797866821 93.3734512329
1134 92.2214660645 93.3910598755
1135 92.1520309448 93.4281921387
1136 92.1568756104 93.3753128052
1137 92.1998748779 93.4319763184
1138 92.1555175781 93.3558120728
1139 92.1889190674 93.4010543823
1140 92.1650314331 93.3738098145
1141 92.1571807861 93.3497467041
1142 92.1893081665 93.3534851074
1143 92.1177749634 93.3423614502
1144 92.1819458008 93.4247817993
1145 92.1180953979 93.4452667236
1146 92.1656799316 93.3932800293
1147 92.1665267944 93.3374938965
1148 92.1389160156 93.3433380127
1149 92.1555404663 93.3712387085
1150 92.1414794922 93.3882980347
1151 92.1740875244 93.4307098389
1152 92.1416091919 93.4854507446
1153 92.1523361206 93.4224700928
1154 92.084815979 93.3639221191
1155 92.1271972656 93.3724136353
1156 92.1537475586 93.3936386108
1157 92.1447982788 93.3614044189
1158 92.1536407471 93.368309021
1159 92.1764450073 93.4037399292
1160 92.1863174438 93.4746780396
1161 92.1895294189 93.3960723877
1162 92.1328811646 93.3781661987
1163 92.2006607056 93.3796234131
1164 92.0943374634 93.3634338379
1165 92.1208953857 93.4133911133
1166 92.1754989624 93.3767318726
1167 92.1100997925 93.3584899902
1168 92.138130188 93.4175949097
1169 92.1670761108 93.3688278198
1170 92.1550140381 93.4437484741
1171 92.125579834 93.3930130005
1172 92.0955352783 93.2783737183
1173 92.170539856 93.4119415283
1174 92.120513916 93.3220214844
1175 92.190536499 93.3039016724
1176 92.1666870117 93.3820953369
1177 92.2338790894 93.4235076904
1178 92.123298645 93.3468856812
1179 92.1635971069 93.4011459351
1180 92.1950454712 93.3845367432
1181 92.1172866821 93.4217224121
1182 92.2283554077 93.3962249756
1183 92.1956176758 93.3226699829
1184 92.2089309692 93.5016860962
1185 92.1037597656 93.3992462158
1186 92.2093505859 93.4243011475
1187 92.1999969482 93.3618164062
1188 92.1800384521 93.4096832275
1189 92.1335906982 93.416267395
1190 92.1787567139 93.3984451294
1191 92.173538208 93.3967514038
1192 92.2118759155 93.4266662598
1193 92.1933441162 93.4440231323
1194 92.119430542 93.3625488281
1195 92.1458892822 93.3840789795
1196 92.1247787476 93.3766784668
1197 92.1664810181 93.355796814
1198 92.2098999023 93.4018325806
1199 92.177696228 93.424659729
1200 92.1307907104 93.410949707
1201 92.1739273071 93.3758621216
1202 92.1013793945 93.4021606445
1203 92.0546188354 93.4469528198
1204 92.1384277344 93.4170913696
1205 92.1025314331 93.3874816895
1206 92.1250839233 93.3772735596
1207 92.1463012695 93.4487533569
1208 92.1631011963 93.413482666
1209 92.1793060303 93.505065918
1210 92.1306381226 93.3569259644
1211 92.0900497437 93.4210586548
1212 92.1809158325 93.4212265015
1213 92.1153411865 93.3497085571
1214 92.1424407959 93.4409942627
1215 92.1829452515 93.2693328857
1216 92.1304702759 93.3457183838
1217 92.1419754028 93.3526077271
1218 92.1608657837 93.4148406982
1219 92.1930770874 93.3466415405
1220 92.1640014648 93.4270324707
1221 92.164855957 93.4347000122
1222 92.1385879517 93.3913269043
1223 92.2202682495 93.4116134644
1224 92.1466445923 93.3492202759
1225 92.1842346191 93.3936462402
1226 92.1716003418 93.4000167847
1227 92.1995391846 93.4348449707
1228 92.1555557251 93.3698501587
1229 92.1181564331 93.4358062744
1230 92.1186904907 93.4112701416
1231 92.1442184448 93.3208389282
1232 92.1877288818 93.4405136108
1233 92.1083145142 93.3549728394
1234 92.1226272583 93.4458465576
1235 92.1348571777 93.3534164429
1236 92.1555709839 93.4433822632
1237 92.1440582275 93.3647994995
1238 92.0862045288 93.4364700317
1239 92.1031951904 93.4219207764
1240 92.1527557373 93.4016876221
1241 92.1805114746 93.4121322632
1242 92.1587142944 93.3423614502
1243 92.2008590698 93.4603118896
1244 92.1872253418 93.3793487549
1245 92.1370697021 93.4153823853
1246 92.1025543213 93.3626556396
1247 92.1331939697 93.4136505127
1248 92.1416473389 93.328994751
1249 92.154335022 93.4057693481
1250 92.1332168579 93.4398345947
1251 92.1691360474 93.3641204834
1252 92.1489105225 93.3551101685
1253 92.088180542 93.3365631104
1254 92.1066207886 93.3811569214
1255 92.1791305542 93.4289474487
1256 92.1330490112 93.3595123291
1257 92.0947265625 93.3565750122
1258 92.1797103882 93.4376373291
1259 92.1327514648 93.3623657227
1260 92.1628189087 93.3802108765
1261 92.1098556519 93.3476409912
1262 92.1160202026 93.3646087646
1263 92.1803512573 93.3864822388
1264 92.1715164185 93.4382476807
1265 92.1472167969 93.4357757568
1266 92.1380691528 93.4051055908
1267 92.1693572998 93.4491195679
1268 92.1882095337 93.4234924316
1269 92.1006469727 93.3975830078
1270 92.1372680664 93.4293365479
1271 92.1334991455 93.4338302612
1272 92.1081390381 93.229888916
1273 92.1260604858 93.3847808838
1274 92.1666183472 93.3927230835
1275 92.1313400269 93.3615493774
1276 92.1430511475 93.4566955566
1277 92.1301193237 93.3755569458
1278 92.1374740601 93.4479598999
1279 92.1089782715 93.417930603
1280 92.0838470459 93.3227615356
1281 92.1640701294 93.322013855
1282 92.0927581787 93.3751754761
1283 92.1240005493 93.4688262939
1284 92.1364593506 93.4158096313
1285 92.1192245483 93.362663269
1286 92.1815948486 93.383026123
1287 92.1619338989 93.3355865479
1288 92.1537475586 93.4635391235
1289 92.1847000122 93.4534988403
1290 92.1631546021 93.4010772705
1291 92.1027145386 93.3792877197
1292 92.1432952881 93.3944015503
1293 92.1531295776 93.3507995605
1294 92.1240997314 93.3798980713
1295 92.1813354492 93.401725769
1296 92.1357345581 93.4271621704
1297 92.148651123 93.3640060425
1298 92.2085952759 93.4001846313
1299 92.1541366577 93.3229293823
1300 92.1119155884 93.4321670532
1301 92.2088394165 93.3919219971
1302 92.0986785889 93.3610229492
1303 92.1744308472 93.4153213501
1304 92.1205291748 93.4120330811
1305 92.1236572266 93.4244384766
1306 92.1351470947 93.3279266357
1307 92.1901168823 93.3139572144
1308 92.1221313477 93.3061218262
1309 92.1762542725 93.3555374146
1310 92.1709899902 93.3036193848
1311 92.0880203247 93.3121948242
1312 92.11769104 93.3786773682
1313 92.2013244629 93.4323348999
1314 92.1207504272 93.40625
1315 92.1670150757 93.3743209839
1316 92.1639175415 93.2256164551
1317 92.1075592041 93.3929367065
1318 92.1416168213 93.3759994507
1319 92.1878509521 93.3130493164
1320 92.0953674316 93.363861084
1321 92.1459655762 93.3609619141
1322 92.1294555664 93.3893508911
1323 92.1606750488 93.4299087524
1324 92.1418991089 93.4307479858
1325 92.1552505493 93.3274230957
1326 92.151763916 93.3062438965
1327 92.1438064575 93.303276062
1328 92.180519104 93.3988494873
1329 92.1222763062 93.3884887695
1330 92.1876602173 93.3867416382
1331 92.1275939941 93.3664703369
1332 92.140007019 93.3946380615
1333 92.1554412842 93.3578567505
1334 92.1700286865 93.3088378906
1335 92.1063079834 93.4077072144
1336 92.1343841553 93.402130127
1337 92.1068954468 93.3825149536
1338 92.1529693604 93.3861541748
1339 92.1953277588 93.3241043091
1340 92.1352005005 93.298538208
1341 92.1609344482 93.4049835205
1342 92.1164245605 93.3531799316
1343 92.1903991699 93.4267044067
1344 92.2101974487 93.3541564941
1345 92.0777359009 93.368560791
1346 92.1256866455 93.3831481934
1347 92.1041793823 93.3729553223
1348 92.16746521 93.3122329712
1349 92.1272583008 93.3404083252
1350 92.2035064697 93.3665084839
1351 92.0561676025 93.3446350098
1352 92.1201171875 93.3788375854
1353 92.1377639771 93.3741378784
1354 92.1815185547 93.3469619751
1355 92.1686859131 93.3192977905
1356 92.0995788574 93.3315200806
1357 92.1379547119 93.3844451904
1358 92.1307754517 93.4023361206
1359 92.1289138794 93.3918991089
1360 92.2054672241 93.3511123657
1361 92.146697998 93.2732849121
1362 92.158744812 93.4107971191
1363 92.2052078247 93.4097747803
1364 92.0779647827 93.3369522095
1365 92.1108398438 93.3683929443
1366 92.1739349365 93.3653259277
1367 92.167427063 93.3279190063
1368 92.1769714355 93.4069137573
1369 92.1600494385 93.3691635132
1370 92.1374664307 93.3709793091
1371 92.1317138672 93.4071502686
1372 92.2000961304 93.391204834
1373 92.1467056274 93.3483657837
1374 92.1421356201 93.4301071167
1375 92.1451339722 93.397026062
1376 92.1582946777 93.3257064819
1377 92.2035751343 93.3280715942
1378 92.1441955566 93.4744567871
1379 92.2117004395 93.4745407104
1380 92.1723251343 93.3603134155
1381 92.0770645142 93.438621521
1382 92.0994949341 93.3187026978
1383 92.1821899414 93.4100418091
1384 92.1235198975 93.3434066772
1385 92.1806869507 93.2523956299
1386 92.144317627 93.3925628662
1387 92.130859375 93.4088363647
1388 92.1852874756 93.3218383789
1389 92.0557098389 93.3604888916
1390 92.1523742676 93.3610534668
1391 92.1200561523 93.327583313
1392 92.0780639648 93.4092330933
1393 92.1328353882 93.2977371216
1394 92.1491088867 93.3380126953
1395 92.0830001831 93.3878097534
1396 92.1748352051 93.4560928345
1397 92.1008300781 93.3724441528
1398 92.1431503296 93.3990631104
1399 92.1563949585 93.4776229858
1400 92.0506439209 93.3893051147
1401 92.080947876 93.3701019287
1402 92.1058197021 93.3165206909
1403 92.1783981323 93.3357315063
1404 92.1193161011 93.3498458862
1405 92.1895751953 93.3556442261
1406 92.1948776245 93.3981018066
1407 92.1093902588 93.3307571411
1408 92.1320953369 93.3196563721
1409 92.1511383057 93.3977737427
1410 92.0588760376 93.3495635986
1411 92.1881103516 93.3288116455
1412 92.1548843384 93.4238739014
1413 92.1124191284 93.2991485596
1414 92.1166610718 93.3234100342
1415 92.1673583984 93.3784103394
1416 92.2078552246 93.359588623
1417 92.1875839233 93.4078598022
1418 92.158821106 93.3809585571
1419 92.1689910889 93.3724746704
1420 92.0788955688 93.3699645996
1421 92.0947647095 93.3853912354
1422 92.1292190552 93.4409713745
1423 92.124458313 93.3122634888
1424 92.0807800293 93.3918228149
1425 92.1540603638 93.326713562
1426 92.1648101807 93.3480377197
1427 92.0867004395 93.3767700195
1428 92.155960083 93.3831100464
1429 92.1285552979 93.4100875854
1430 92.116897583 93.3670730591
1431 92.1785964966 93.4016265869
1432 92.1216278076 93.3363571167
1433 92.1790847778 93.3434066772
1434 92.1203765869 93.2841415405
1435 92.2162094116 93.3706207275
1436 92.0792999268 93.3876190186
1437 92.1365203857 93.4282455444
1438 92.1439590454 93.3764877319
1439 92.1243362427 93.334022522
1440 92.1651077271 93.439994812
1441 92.1405410767 93.3110198975
1442 92.1236190796 93.3893203735
1443 92.154624939 93.3566970825
1444 92.1270751953 93.37915802
1445 92.1667556763 93.3814620972
1446 92.1313171387 93.3703842163
1447 92.1404190063 93.3495864868
1448 92.1312255859 93.3393707275
1449 92.1620788574 93.3402481079
1450 92.1315155029 93.3447570801
1451 92.131401062 93.3818130493
1452 92.148147583 93.3501815796
1453 92.1610412598 93.3711013794
1454 92.1046142578 93.3104324341
1455 92.1107177734 93.3926086426
1456 92.1200942993 93.4315719604
1457 92.1082992554 93.3504104614
1458 92.1054000854 93.2986373901
1459 92.1053848267 93.3334655762
1460 92.1114349365 93.3700332642
1461 92.1370544434 93.4780578613
1462 92.1286392212 93.346572876
1463 92.1339492798 93.4356689453
1464 92.1244049072 93.3890380859
1465 92.1735610962 93.4380569458
1466 92.121055603 93.373298645
1467 92.1403808594 93.3543319702
1468 92.1322402954 93.3806915283
1469 92.1203155518 93.4006500244
1470 92.1347045898 93.3915252686
1471 92.1408996582 93.3843154907
1472 92.1484069824 93.4085006714
1473 92.1107559204 93.479385376
1474 92.1578979492 93.3860626221
1475 92.1468048096 93.3563537598
1476 92.1350708008 93.3224182129
1477 92.1453170776 93.2815170288
1478 92.1442947388 93.3977890015
1479 92.1386947632 93.3482589722
1480 92.1687774658 93.4138870239
1481 92.095451355 93.3323135376
1482 92.117515564 93.4055480957
1483 92.115524292 93.3918228149
1484 92.1413803101 93.3935470581
1485 92.2163848877 93.3952331543
1486 92.0994796753 93.3140106201
1487 92.1480865479 93.426574707
1488 92.1864547729 93.335647583
1489 92.1352157593 93.3256072998
1490 92.0422439575 93.3922653198
1491 92.088394165 93.3859100342
1492 92.1678009033 93.4072189331
1493 92.1763000488 93.4231872559
1494 92.1482772827 93.3892288208
1495 92.0995407104 93.3639678955
1496 92.1479110718 93.3575820923
1497 92.0783996582 93.3534393311
1498 92.1253204346 93.3649139404
1499 92.1170501709 93.4051055908
1500 92.1170806885 93.3847961426
1501 92.1951293945 93.4020385742
1502 92.1153182983 93.4193725586
1503 92.0721893311 93.2519760132
1504 92.0873260498 93.3298873901
1505 92.1290588379 93.3413085938
1506 92.1439056396 93.3029327393
1507 92.1151351929 93.4005813599
1508 92.1335983276 93.3949127197
1509 92.169670105 93.3770370483
1510 92.1182403564 93.4189453125
1511 92.1223678589 93.3647994995
1512 92.158996582 93.3503494263
1513 92.1857452393 93.3542633057
1514 92.0913543701 93.4335098267
1515 92.1533203125 93.3320236206
1516 92.1524353027 93.3584442139
1517 92.0550003052 93.3934249878
1518 92.1373901367 93.3342285156
1519 92.1537246704 93.4032592773
1520 92.1241912842 93.3231887817
1521 92.1462097168 93.38722229
1522 92.2084197998 93.3912506104
1523 92.148223877 93.3461761475
1524 92.1336593628 93.2819747925
1525 92.123374939 93.3277130127
1526 92.1131210327 93.3333740234
1527 92.0663757324 93.4117889404
1528 92.1162261963 93.3182449341
1529 92.1287384033 93.4040527344
1530 92.139175415 93.3079071045
1531 92.1241607666 93.344078064
1532 92.1225357056 93.2978134155
1533 92.0916366577 93.3633651733
1534 92.1217269897 93.3828201294
1535 92.1255340576 93.4840087891
1536 92.1105880737 93.3365783691
1537 92.1246795654 93.3759689331
1538 92.0867156982 93.4146499634
1539 92.139755249 93.3794784546
1540 92.0983963013 93.4302444458
1541 92.112739563 93.3333816528
1542 92.1158447266 93.333732605
1543 92.1656951904 93.3824615479
1544 92.1514205933 93.3486633301
1545 92.1463546753 93.3059463501
1546 92.1420974731 93.3640594482
1547 92.1074142456 93.3635787964
1548 92.160697937 93.2861709595
1549 92.173576355 93.2925949097
1550 92.1391601562 93.3431015015
1551 92.0701370239 93.4002075195
1552 92.0882797241 93.3111572266
1553 92.0612258911 93.4254455566
1554 92.0932998657 93.3892593384
1555 92.1222839355 93.3748092651
1556 92.1213378906 93.3487854004
1557 92.1459197998 93.3417205811
1558 92.0758514404 93.4270248413
1559 92.1554489136 93.2936325073
1560 92.1094665527 93.3729476929
1561 92.1864242554 93.3165969849
1562 92.1236801147 93.3399353027
1563 92.1776351929 93.3853607178
1564 92.1338653564 93.424331665
1565 92.1166152954 93.3969039917
1566 92.1697998047 93.4456863403
1567 92.1038360596 93.3434066772
1568 92.0869140625 93.2773132324
1569 92.1578979492 93.3795013428
1570 92.113571167 93.3112869263
1571 92.1321411133 93.3783111572
1572 92.1808776855 93.5254745483
1573 92.1048583984 93.3590164185
1574 92.1276168823 93.3904190063
1575 92.1882858276 93.4088592529
1576 92.1456451416 93.3619384766
1577 92.1054382324 93.3240280151
1578 92.1738967896 93.3824768066
1579 92.1142501831 93.4250030518
1580 92.1184844971 93.2663879395
1581 92.1398010254 93.3720092773
1582 92.0560379028 93.4285888672
1583 92.1258544922 93.4416275024
1584 92.1543960571 93.340637207
1585 92.1353988647 93.3455963135
1586 92.130279541 93.390663147
1587 92.1687545776 93.3446044922
1588 92.1165008545 93.3389663696
1589 92.0941009521 93.3773117065
1590 92.1460800171 93.3435058594
1591 92.1359100342 93.3758621216
1592 92.1697692871 93.3261489868
1593 92.1269989014 93.3955078125
1594 92.1083297729 93.3658370972
1595 92.122428894 93.3143463135
1596 92.098274231 93.3530578613
1597 92.1258544922 93.4049453735
1598 92.1203155518 93.4345321655
1599 92.1428451538 93.3537826538
1600 92.1320343018 93.4437408447
1601 92.1207351685 93.3699951172
1602 92.1523971558 93.3073654175
1603 92.1421966553 93.3751678467
1604 92.1246414185 93.3317489624
1605 92.0655212402 93.3638153076
1606 92.0850982666 93.3310012817
1607 92.0785446167 93.3157196045
1608 92.0974578857 93.323638916
1609 92.0906448364 93.3846817017
1610 92.1924514771 93.3864593506
1611 92.0562210083 93.329536438
1612 92.0926055908 93.3750610352
1613 92.0556411743 93.3795623779
1614 92.1337051392 93.3108825684
1615 92.1632766724 93.4049758911
1616 92.0962371826 93.3585510254
1617 92.1500778198 93.347869873
1618 92.1111373901 93.3507156372
1619 92.067489624 93.2910385132
1620 92.1561965942 93.3598327637
1621 92.1426391602 93.3872833252
1622 92.0781707764 93.4100799561
1623 92.0869750977 93.3927001953
1624 92.0813064575 93.2780227661
1625 92.095954895 93.328742981
1626 92.1329879761 93.3373718262
1627 92.1102600098 93.4289321899
1628 92.1796340942 93.3214874268
1629 92.1074981689 93.3032150269
1630 92.0744171143 93.3575515747
1631 92.1604614258 93.3333282471
1632 92.1151809692 93.4066467285
1633 92.1707611084 93.4079208374
1634 92.1559753418 93.358757019
1635 92.0895996094 93.3655776978
1636 92.1003189087 93.2973480225
1637 92.0976409912 93.3584823608
1638 92.1236495972 93.357963562
1639 92.1221542358 93.4162445068
1640 92.0719909668 93.4156494141
1641 92.0630187988 93.4136734009
1642 92.1472396851 93.3334579468
1643 92.1359786987 93.4380340576
1644 92.1093597412 93.3378753662
1645 92.1304397583 93.2760620117
1646 92.0841598511 93.3274002075
1647 92.099861145 93.4566574097
1648 92.1261367798 93.3781433105
1649 92.1174545288 93.391998291
1650 92.1228561401 93.3728179932
1651 92.0932388306 93.3173675537
1652 92.1072158813 93.313331604
1653 92.1352996826 93.3692703247
1654 92.0758514404 93.3182983398
1655 92.1787490845 93.4092636108
1656 92.1388549805 93.384765625
1657 92.064781189 93.3131942749
1658 92.1149139404 93.3512649536
1659 92.1730804443 93.3695297241
1660 92.075378418 93.2854995728
1661 92.1572341919 93.3073883057
1662 92.0996704102 93.3084106445
1663 92.0939559937 93.4002685547
1664 92.0901489258 93.3175201416
1665 92.0982589722 93.3314666748
1666 92.1611251831 93.3956756592
1667 92.1820068359 93.2860870361
1668 92.2058563232 93.3690948486
1669 92.1150588989 93.3818206787
1670 92.1391983032 93.278465271
1671 92.1083984375 93.3734588623
1672 92.1078491211 93.3622970581
1673 92.18309021 93.3080825806
1674 92.1279373169 93.2758026123
1675 92.0914764404 93.2917785645
1676 92.0725402832 93.373008728
1677 92.1354598999 93.3828735352
1678 92.1241378784 93.3463897705
1679 92.1774749756 93.3849258423
1680 92.10572052 93.3221588135
1681 92.1080780029 93.4250946045
1682 92.1665802002 93.450958252
1683 92.1032180786 93.3575439453
1684 92.1614151001 93.344078064
1685 92.114440918 93.3194198608
1686 92.0969543457 93.3441314697
1687 92.1363754272 93.3015823364
1688 92.150718689 93.3385467529
1689 92.1512756348 93.3236465454
1690 92.0918655396 93.3501434326
1691 92.1073684692 93.2448043823
1692 92.0695495605 93.3269882202
1693 92.1389770508 93.3356018066
1694 92.0914306641 93.3369522095
1695 92.1264190674 93.4507369995
1696 92.0849075317 93.3364181519
1697 92.1150360107 93.4003295898
1698 92.1107177734 93.2963790894
1699 92.0944595337 93.3606109619
1700 92.1803283691 93.423614502
1701 92.1548156738 93.3244476318
1702 92.1095046997 93.412147522
1703 92.0898361206 93.3603591919
1704 92.0860595703 93.3337631226
1705 92.1034088135 93.2788085938
1706 92.0602645874 93.3743133545
1707 92.1515808105 93.3444213867
1708 92.09009552 93.3741912842
1709 92.1641159058 93.3770294189
1710 92.0777206421 93.3494567871
1711 92.1463394165 93.3432693481
