compiled score function
Old best loss
garray(94.72926330566406)
Compiled loss functions
285 93.3093948364 94.6318511963
286 93.3727874756 94.640045166
287 93.3228912354 94.5766067505
288 93.3393859863 94.5885391235
289 93.2727584839 94.5828323364
290 93.3530044556 94.5938796997
291 93.2382888794 94.5565261841
292 93.2624893188 94.5213317871
293 93.3507995605 94.6457977295
294 93.30052948 94.5249328613
295 93.2869491577 94.6249465942
296 93.2829666138 94.6072616577
297 93.2572402954 94.6138381958
298 93.3220596313 94.6849975586
299 93.3064651489 94.6491317749
300 93.3302993774 94.5490341187
301 93.2496185303 94.6798171997
302 93.3135452271 94.6115188599
303 93.3424758911 94.6147460938
304 93.3162765503 94.6238632202
305 93.3039779663 94.6174163818
306 93.2859039307 94.5842971802
307 93.3614349365 94.5336532593
308 93.2686538696 94.6511001587
309 93.3014907837 94.6893005371
310 93.3942947388 94.5933074951
311 93.3781280518 94.6326370239
312 93.2737808228 94.5920333862
313 93.335395813 94.6005401611
314 93.3282394409 94.6798019409
315 93.3777313232 94.620513916
316 93.2879104614 94.5646820068
317 93.2905197144 94.6067733765
318 93.2944412231 94.5576019287
319 93.2913589478 94.6882171631
320 93.2253112793 94.6226654053
321 93.3574981689 94.5699691772
322 93.3116989136 94.6317825317
323 93.2945175171 94.5435714722
324 93.2476959229 94.6077804565
325 93.2724456787 94.6660461426
326 93.241973877 94.6028213501
327 93.2613067627 94.6246032715
328 93.2595672607 94.6054763794
329 93.2726898193 94.5466384888
330 93.2741851807 94.585144043
331 93.2323608398 94.5267181396
332 93.2750701904 94.6219940186
333 93.3076248169 94.5981826782
334 93.3080978394 94.5811004639
335 93.3092575073 94.582572937
336 93.3684997559 94.544128418
337 93.3198013306 94.5600280762
338 93.2625350952 94.5866470337
339 93.2667160034 94.6340255737
340 93.2997589111 94.637512207
341 93.2706604004 94.5961990356
342 93.3028945923 94.606262207
343 93.2881011963 94.6152877808
344 93.2820739746 94.5627746582
345 93.3244171143 94.5201950073
346 93.3566741943 94.5154266357
347 93.2825164795 94.5275497437
348 93.2958908081 94.7455825806
349 93.3147583008 94.5761108398
350 93.2690505981 94.6427764893
351 93.3344497681 94.5489425659
352 93.2920608521 94.5614852905
353 93.3207397461 94.6722564697
354 93.2720413208 94.5431365967
355 93.3248596191 94.6505966187
356 93.2914962769 94.5403594971
357 93.2997665405 94.5913696289
358 93.2839813232 94.5255126953
359 93.299079895 94.5793151855
360 93.3424758911 94.5312042236
361 93.2521972656 94.5909957886
362 93.2989349365 94.6622924805
363 93.276260376 94.6907119751
364 93.3082351685 94.5418548584
365 93.2958145142 94.5313110352
366 93.2431564331 94.5705947876
367 93.2320709229 94.5615692139
368 93.3038787842 94.6005706787
369 93.2465591431 94.5456008911
370 93.2807006836 94.6112823486
371 93.2342758179 94.5894317627
372 93.3068008423 94.5535507202
373 93.2888946533 94.580947876
374 93.304473877 94.534538269
375 93.3235549927 94.6034011841
376 93.3054962158 94.5606002808
377 93.2442398071 94.6938781738
378 93.2613449097 94.5799255371
379 93.3135070801 94.6177062988
380 93.2276382446 94.5623016357
381 93.2659378052 94.6075439453
382 93.2609863281 94.5460357666
383 93.2482147217 94.5564727783
384 93.2409973145 94.5896987915
385 93.269859314 94.6455612183
386 93.2583084106 94.4992675781
387 93.2297592163 94.5231628418
388 93.2371063232 94.6094284058
389 93.2713165283 94.5116500854
390 93.2567443848 94.6088943481
391 93.2822952271 94.6003189087
392 93.2687988281 94.6414718628
393 93.2594070435 94.6407470703
394 93.2140960693 94.6065444946
395 93.3043670654 94.5720443726
396 93.2427139282 94.5707931519
397 93.2210006714 94.5838088989
398 93.2256546021 94.5430221558
399 93.2587280273 94.5895385742
400 93.2642593384 94.6060256958
401 93.302116394 94.6569366455
402 93.2748184204 94.4811630249
403 93.2479553223 94.5391921997
404 93.2995376587 94.5565109253
405 93.2900772095 94.5885314941
406 93.24193573 94.5065765381
407 93.2404403687 94.614074707
408 93.2137985229 94.529838562
409 93.2287979126 94.5390396118
410 93.2407150269 94.56615448
411 93.2813339233 94.524230957
412 93.2634658813 94.5945358276
413 93.224281311 94.5579376221
414 93.2441482544 94.5105133057
415 93.2107467651 94.5537338257
416 93.266494751 94.623550415
417 93.2889938354 94.535369873
418 93.2132263184 94.571144104
419 93.214630127 94.5683135986
420 93.2773361206 94.5815887451
421 93.2434768677 94.596786499
422 93.2531356812 94.5275497437
423 93.2782592773 94.5768203735
424 93.2525177002 94.5038375854
425 93.2633972168 94.5792617798
426 93.2388839722 94.5691986084
427 93.1963806152 94.583442688
