compiled score function
Old best loss
garray(105.76451873779297)
Compiled loss functions
948 98.7502365112 99.309425354
949 98.6539840698 99.2774353027
950 98.6778182983 99.1866455078
951 98.8178100586 99.3780212402
952 98.7453384399 99.3401947021
953 98.6446075439 99.1686630249
954 98.713394165 99.2369613647
955 98.6556777954 99.1463317871
956 98.7265777588 99.2820205688
957 98.758354187 99.2438354492
958 98.6492004395 99.1792526245
959 98.6568374634 99.2572631836
960 98.6813583374 99.234336853
961 98.6775665283 99.2295379639
962 98.6819992065 99.2145004272
963 98.7174987793 99.2756881714
964 98.6829376221 99.214225769
965 98.6966171265 99.2799911499
966 98.6150054932 99.1607666016
967 98.6157989502 99.1840362549
968 98.6107559204 99.2120895386
969 98.6405181885 99.1911315918
970 98.6668548584 99.0859680176
971 98.724899292 99.1620330811
972 98.7246398926 99.1537628174
973 98.5880889893 99.1156845093
974 98.5738754272 99.1496734619
975 98.6138687134 99.2683105469
976 98.623260498 99.1488342285
977 98.6206207275 99.1459350586
978 98.6419067383 99.2036819458
979 98.6170578003 99.1317062378
980 98.5580978394 99.1299743652
981 98.6905059814 99.2112808228
982 98.6076049805 99.0399703979
983 98.5837173462 99.1621246338
984 98.6097488403 99.1966705322
985 98.6477661133 99.1623687744
986 98.6115646362 99.0871963501
987 98.5324783325 99.1005630493
988 98.5620269775 99.0858306885
989 98.5675582886 99.13256073
990 98.5642852783 99.1033096313
991 98.5713653564 99.0106430054
992 98.5611953735 99.1493759155
993 98.6336975098 99.190612793
994 98.6129684448 99.1456451416
995 98.623008728 99.1514282227
996 98.5556488037 99.0596923828
997 98.5367584229 99.1577987671
998 98.5669555664 99.0789031982
999 98.5817337036 99.1343078613
1000 98.5848770142 99.1038818359
1001 98.5762939453 99.0970611572
1002 98.5435409546 99.0076217651
1003 98.5626754761 99.1776733398
1004 98.504196167 99.1022567749
1005 98.5391845703 99.1686859131
1006 98.5222396851 99.0534439087
1007 98.5029144287 99.1623001099
1008 98.5433273315 99.0419464111
1009 98.5274200439 99.0793762207
1010 98.6185379028 99.1522369385
1011 98.5237960815 99.1529006958
1012 98.5168151855 99.0855255127
1013 98.4928970337 99.096572876
1014 98.5299758911 99.07472229
1015 98.4488754272 99.0146255493
1016 98.5511398315 98.9858093262
1017 98.540145874 98.995765686
1018 98.4895782471 99.0165252686
1019 98.5445098877 99.0789794922
1020 98.4648208618 99.0193710327
1021 98.6094665527 99.021446228
1022 98.4772796631 99.0690231323
1023 98.5062561035 99.1208190918
1024 98.509513855 98.9453887939
1025 98.5370788574 99.1204452515
1026 98.6520843506 99.156288147
1027 98.4415512085 99.0284957886
1028 98.520401001 99.0635070801
1029 98.5076980591 99.0814666748
1030 98.474105835 99.1047744751
1031 98.5376968384 99.0001296997
1032 98.5210876465 99.0340194702
1033 98.5185089111 99.0250778198
1034 98.4762573242 99.1002044678
1035 98.4770812988 99.0452270508
1036 98.4179992676 98.9733200073
1037 98.4508209229 98.9485244751
1038 98.3674163818 99.0425338745
1039 98.4712753296 99.0986175537
1040 98.4165344238 98.9897003174
1041 98.5140075684 99.0771102905
1042 98.4570999146 99.0932312012
1043 98.4776000977 98.9841690063
1044 98.5085144043 98.9947509766
1045 98.4688873291 99.0291137695
1046 98.4256591797 99.0193252563
1047 98.4948883057 98.9410095215
1048 98.4650039673 98.9472351074
1049 98.4600372314 99.0382537842
1050 98.3971405029 98.9926452637
1051 98.4330368042 99.0220718384
1052 98.4031143188 98.9667129517
1053 98.4286193848 98.9485244751
1054 98.4341201782 99.0389480591
1055 98.4463577271 98.9032363892
1056 98.4126968384 98.9236907959
1057 98.4521560669 99.0497589111
1058 98.4603881836 98.9971008301
1059 98.4165344238 98.9097442627
1060 98.4220199585 98.9088439941
1061 98.4430541992 98.9624938965
1062 98.4349975586 99.0102996826
1063 98.3794403076 98.8436126709
1064 98.474029541 99.0489273071
1065 98.4844741821 98.9636993408
1066 98.4174957275 98.9748077393
1067 98.3889846802 98.9833755493
1068 98.4139404297 98.9602813721
1069 98.4247970581 98.93699646
1070 98.4309082031 98.98046875
1071 98.3705978394 98.9816513062
1072 98.3790283203 98.9945373535
1073 98.4137496948 98.9638366699
1074 98.4121551514 98.9501113892
1075 98.3721847534 98.8884735107
1076 98.4236373901 98.8817138672
1077 98.4315338135 98.9560394287
1078 98.3859481812 98.9465103149
1079 98.3360977173 98.9506149292
1080 98.3498840332 98.9017868042
1081 98.3577880859 98.9136505127
1082 98.4843139648 99.0498504639
1083 98.3095169067 98.8674926758
1084 98.3729171753 98.9309387207
1085 98.3772659302 98.8675842285
1086 98.3135375977 98.9683227539
1087 98.3342971802 98.8964385986
1088 98.3835144043 98.8913497925
1089 98.2671051025 98.9337615967
1090 98.3937301636 98.9341125488
1091 98.4119186401 98.9110107422
1092 98.3509597778 98.8891525269
1093 98.3301391602 98.9497833252
1094 98.3523406982 98.8574371338
1095 98.3329391479 98.8260574341
1096 98.307258606 98.8173828125
1097 98.3170394897 98.7729415894
1098 98.4082489014 99.0002822876
1099 98.323097229 98.8408508301
1100 98.3374557495 98.8243789673
1101 98.3175582886 98.8614120483
1102 98.3127212524 98.8758621216
1103 98.3140563965 98.8272323608
1104 98.236289978 98.858543396
1105 98.340057373 98.9090042114
1106 98.2738342285 98.9952163696
1107 98.2655410767 98.8204956055
1108 98.3266143799 98.8490371704
1109 98.3141403198 98.8514709473
1110 98.251991272 98.9320983887
1111 98.3023452759 98.8871078491
1112 98.2815475464 98.8224716187
1113 98.247718811 98.9115142822
1114 98.2892303467 98.7889862061
1115 98.2417373657 98.7807846069
1116 98.2269058228 98.8426437378
1117 98.2071304321 98.869468689
1118 98.3334960938 98.8569259644
1119 98.2649688721 98.7689590454
1120 98.2871856689 98.8713760376
1121 98.2776565552 98.8064041138
1122 98.2614593506 98.9178161621
1123 98.2382278442 98.8646621704
1124 98.2356262207 98.8019714355
1125 98.2793960571 98.8255615234
1126 98.2508468628 98.8187637329
1127 98.2789306641 98.7724761963
1128 98.2044296265 98.7864456177
1129 98.2684783936 98.9457855225
1130 98.2316894531 98.8249130249
1131 98.1971740723 98.7479858398
1132 98.1695556641 98.8166656494
1133 98.189239502 98.8684463501
1134 98.2493438721 98.8117446899
1135 98.2944641113 98.8688812256
1136 98.2242050171 98.7498092651
1137 98.2539672852 98.7175445557
1138 98.2380142212 98.8312835693
1139 98.3042144775 98.7984313965
1140 98.3030853271 98.7966842651
1141 98.2502365112 98.8316116333
1142 98.2621765137 98.8109741211
1143 98.2215805054 98.7542953491
1144 98.2515792847 98.6859817505
1145 98.1385192871 98.7477340698
1146 98.2552337646 98.8744125366
1147 98.2898788452 98.874382019
1148 98.202545166 98.7509841919
1149 98.1615905762 98.7684173584
1150 98.1714553833 98.7244567871
1151 98.2666549683 98.8603820801
1152 98.2665786743 98.8765182495
1153 98.2401199341 98.7217330933
1154 98.1393585205 98.7959976196
1155 98.1170806885 98.7643127441
1156 98.1815490723 98.846031189
1157 98.2069168091 98.6705703735
1158 98.1307144165 98.7462539673
1159 98.2001953125 98.7216949463
1160 98.1491470337 98.8227310181
1161 98.228515625 98.7962112427
1162 98.1824798584 98.6634140015
1163 98.1789550781 98.6445236206
1164 98.1180267334 98.6804504395
1165 98.0889282227 98.7408752441
1166 98.2129364014 98.8793869019
1167 98.1259155273 98.7442779541
1168 98.2379760742 98.7872619629
1169 98.1657943726 98.7525177002
1170 98.2076873779 98.7958602905
1171 98.1728363037 98.7361450195
1172 98.1499176025 98.7737121582
1173 98.1629180908 98.7487640381
1174 98.1703109741 98.7685699463
1175 98.2195205688 98.754486084
1176 98.1448364258 98.7646789551
1177 98.1644210815 98.7191619873
1178 98.1108169556 98.6240844727
1179 98.1856155396 98.6948242188
1180 98.1215591431 98.6700668335
1181 98.1343994141 98.7098464966
1182 98.1960296631 98.7167129517
1183 98.1596984863 98.6155853271
1184 98.1612167358 98.6496582031
1185 98.0697250366 98.6761322021
1186 98.1332168579 98.7003173828
1187 98.1929550171 98.7795181274
1188 98.2196960449 98.7233734131
1189 98.1333770752 98.640625
1190 98.0949172974 98.6410751343
1191 98.1279373169 98.6380081177
1192 98.162361145 98.6838684082
1193 98.0817947388 98.6278533936
1194 98.0905761719 98.7244720459
1195 98.1605453491 98.6304244995
1196 98.09009552 98.6242370605
1197 98.1521377563 98.7046585083
1198 98.1525192261 98.7045211792
1199 98.1116867065 98.6868591309
1200 98.0380401611 98.6631469727
1201 98.107635498 98.6822814941
1202 98.0837783813 98.6809997559
1203 98.0818557739 98.6179504395
1204 98.1309967041 98.7255630493
1205 98.1039962769 98.8320236206
1206 98.0717849731 98.7238845825
1207 98.0486373901 98.5862197876
1208 98.079208374 98.6178436279
1209 98.1053390503 98.6174240112
1210 98.0167388916 98.5597991943
1211 98.0982055664 98.8023529053
1212 98.1077880859 98.7191314697
1213 98.0051345825 98.5975570679
1214 98.0722808838 98.6563110352
1215 98.0556793213 98.6609191895
1216 98.0502700806 98.5751953125
1217 98.0648956299 98.6213760376
1218 98.0442504883 98.6940460205
1219 98.0996780396 98.587600708
1220 98.0124359131 98.6611328125
1221 98.0212783813 98.5757751465
1222 98.0406570435 98.6130905151
1223 98.0951156616 98.6667175293
1224 97.9938201904 98.6365356445
1225 98.048324585 98.5723876953
1226 98.0487747192 98.6870498657
1227 98.0665512085 98.5658416748
1228 98.097076416 98.5905761719
1229 98.0426864624 98.6171798706
1230 98.0345611572 98.6160583496
1231 98.0006561279 98.572807312
1232 98.0583953857 98.502494812
1233 98.0442276001 98.7577362061
1234 98.0030593872 98.5545730591
1235 97.99243927 98.587562561
1236 97.9521713257 98.545425415
1237 98.0486755371 98.5464248657
1238 97.9788970947 98.525390625
1239 97.9536972046 98.5465087891
1240 98.010017395 98.5410614014
1241 98.0080566406 98.6140594482
1242 98.0424041748 98.5568771362
1243 97.9878768921 98.6525115967
1244 98.0018844604 98.514289856
1245 97.9826507568 98.502243042
1246 97.9179153442 98.5376586914
1247 98.0135269165 98.5630874634
1248 98.0348510742 98.5365829468
1249 98.0440750122 98.5533752441
1250 98.0202865601 98.6035385132
1251 98.0069198608 98.5979995728
1252 97.9662857056 98.51121521
1253 97.9298248291 98.5824813843
1254 97.9057998657 98.4493103027
1255 98.0170288086 98.5450210571
1256 97.9665298462 98.5159759521
1257 97.926399231 98.5720748901
1258 97.9902877808 98.5632476807
1259 97.9603347778 98.5777511597
1260 98.0269699097 98.6167449951
1261 97.9529571533 98.5706481934
1262 97.9377746582 98.5368118286
1263 97.9811553955 98.5217132568
1264 97.9696884155 98.5135955811
1265 97.9966812134 98.4945373535
1266 97.9652862549 98.4716949463
1267 97.9291381836 98.5736694336
1268 98.0182571411 98.6005706787
1269 97.9478302002 98.5760192871
1270 97.9176712036 98.4442520142
1271 97.9654159546 98.5211410522
1272 97.8708648682 98.5035858154
1273 97.9090881348 98.5078125
1274 97.9336776733 98.4693908691
1275 97.9196395874 98.5382995605
1276 97.9628372192 98.5287704468
1277 97.9005355835 98.4653320312
1278 97.8805389404 98.4671859741
1279 97.9331359863 98.481880188
1280 97.9035110474 98.5366363525
1281 97.9546737671 98.4762496948
1282 97.9769897461 98.5506134033
1283 97.8651504517 98.5317230225
1284 97.9005584717 98.4848632812
1285 97.8714447021 98.5190887451
1286 97.9467010498 98.5702590942
1287 97.9769287109 98.5645828247
1288 97.9504241943 98.4827575684
1289 97.8974761963 98.5244979858
1290 97.9596405029 98.4898223877
1291 97.8906402588 98.4289321899
1292 97.9116897583 98.4778366089
1293 97.869354248 98.5007705688
1294 97.9005355835 98.37474823
1295 97.863899231 98.4178695679
1296 97.8755340576 98.457572937
1297 97.8697052002 98.5115966797
1298 97.9053039551 98.4945983887
1299 97.8747177124 98.4700698853
1300 97.8902053833 98.4472732544
1301 97.9829788208 98.4508132935
1302 97.9070053101 98.5322799683
1303 97.8980712891 98.4784011841
1304 97.8865356445 98.5388412476
1305 97.8460769653 98.4790496826
1306 97.8695068359 98.5500717163
1307 97.8722457886 98.4322509766
1308 97.8680038452 98.4579620361
1309 97.8443374634 98.5338439941
1310 97.8918380737 98.4022979736
1311 97.7849273682 98.5495071411
1312 97.8388442993 98.4239349365
1313 97.8626098633 98.4363098145
1314 97.9040908813 98.3805465698
1315 97.9127960205 98.4737319946
1316 97.8605957031 98.4759216309
1317 97.8325500488 98.4558868408
1318 97.8411178589 98.4676361084
1319 97.8800582886 98.464553833
1320 97.779045105 98.437538147
1321 97.8406677246 98.4382553101
1322 97.8499984741 98.4339904785
1323 97.9078369141 98.5134963989
1324 97.8475341797 98.3696746826
1325 97.9563369751 98.5828323364
1326 97.8788375854 98.4746017456
1327 97.807723999 98.3634262085
1328 97.8825683594 98.3915252686
1329 97.8202056885 98.4550628662
1330 97.8489837646 98.4312973022
1331 97.8716201782 98.4379196167
1332 97.7733078003 98.333694458
1333 97.8551864624 98.4143066406
1334 97.8475341797 98.407623291
1335 97.7760391235 98.2580566406
1336 97.8381958008 98.3588867188
1337 97.7473983765 98.3660202026
1338 97.8087997437 98.444984436
1339 97.8411865234 98.4135131836
1340 97.8173751831 98.4597091675
1341 97.7986450195 98.3667297363
1342 97.7878570557 98.4431228638
1343 97.7833404541 98.3483886719
1344 97.85105896 98.4106063843
1345 97.778175354 98.4347076416
1346 97.7656555176 98.3791885376
1347 97.7486343384 98.3473815918
1348 97.7888565063 98.4228591919
1349 97.8056945801 98.3496322632
1350 97.8323059082 98.3542022705
1351 97.753364563 98.3400344849
1352 97.7618789673 98.2881317139
1353 97.7737045288 98.3097991943
1354 97.8264694214 98.4547576904
1355 97.7850952148 98.3213729858
1356 97.7930603027 98.3561248779
1357 97.7515411377 98.3869247437
1358 97.8582763672 98.456161499
1359 97.7173538208 98.3720016479
1360 97.8681488037 98.3982696533
1361 97.7971343994 98.432182312
1362 97.7907409668 98.3518218994
1363 97.8294448853 98.3723526001
1364 97.6775360107 98.341217041
1365 97.7367095947 98.3603591919
1366 97.7278594971 98.2999954224
1367 97.7189559937 98.3066940308
1368 97.7283706665 98.2345657349
1369 97.7027740479 98.4266204834
1370 97.7330474854 98.2528381348
1371 97.680557251 98.3529815674
1372 97.8690109253 98.3842544556
1373 97.6988067627 98.3194046021
1374 97.7512588501 98.3107452393
1375 97.7178573608 98.2791366577
1376 97.7741470337 98.3420715332
1377 97.7810745239 98.4530944824
1378 97.691696167 98.3109817505
1379 97.7892456055 98.355796814
1380 97.7202987671 98.368019104
1381 97.6738357544 98.3829879761
1382 97.7143478394 98.3750228882
1383 97.7624740601 98.3190002441
1384 97.7864990234 98.3152999878
1385 97.7209472656 98.3221130371
1386 97.7569198608 98.3036193848
1387 97.6450881958 98.2862548828
1388 97.7090377808 98.3056182861
1389 97.7274169922 98.386756897
1390 97.6748199463 98.2677688599
1391 97.6844940186 98.3301773071
1392 97.6165161133 98.2687835693
1393 97.7093048096 98.3284301758
1394 97.6492385864 98.1736450195
1395 97.7007980347 98.4474411011
1396 97.710357666 98.2150344849
1397 97.6949539185 98.2340621948
1398 97.7407608032 98.2581939697
1399 97.710319519 98.2793197632
1400 97.6406402588 98.3382797241
1401 97.6097564697 98.3339691162
1402 97.6433410645 98.2076187134
1403 97.7237701416 98.2906951904
1404 97.6248397827 98.208404541
1405 97.7445983887 98.3008880615
1406 97.7160949707 98.2527999878
1407 97.7211761475 98.334526062
1408 97.6583786011 98.2845458984
1409 97.6675949097 98.239730835
1410 97.6366882324 98.1985626221
1411 97.6393737793 98.355430603
1412 97.662979126 98.1474761963
1413 97.7143554688 98.3612213135
1414 97.7659606934 98.3630752563
1415 97.7630386353 98.3165893555
1416 97.6629638672 98.2592315674
1417 97.6755981445 98.2159881592
1418 97.6679153442 98.2886886597
1419 97.7196807861 98.311416626
1420 97.616645813 98.2878875732
1421 97.6441802979 98.2071304321
1422 97.6870346069 98.2443008423
1423 97.656288147 98.2702941895
1424 97.6304779053 98.2153320312
1425 97.6397781372 98.2024536133
1426 97.6637802124 98.1831817627
1427 97.5925598145 98.2459564209
1428 97.6305541992 98.1788101196
1429 97.6221389771 98.2001113892
1430 97.5972061157 98.2061233521
1431 97.6349563599 98.1389694214
1432 97.5630187988 98.2184066772
1433 97.6970901489 98.2441482544
1434 97.6093444824 98.2672958374
1435 97.6601638794 98.3026351929
1436 97.641960144 98.2338256836
1437 97.5889358521 98.2430038452
1438 97.7149810791 98.3161010742
1439 97.6072387695 98.2515792847
1440 97.6893844604 98.1291275024
1441 97.5980758667 98.2744750977
1442 97.6227340698 98.1757965088
1443 97.625 98.2399597168
1444 97.6249084473 98.2451477051
1445 97.6504974365 98.2332000732
1446 97.6324462891 98.2378387451
1447 97.5974273682 98.1633758545
1448 97.5960769653 98.192565918
1449 97.5777587891 98.268081665
1450 97.6019210815 98.2226486206
1451 97.6215209961 98.1958236694
1452 97.5939178467 98.1774139404
1453 97.6110610962 98.1702957153
1454 97.5314483643 98.2068634033
1455 97.5893554688 98.2938766479
1456 97.6351089478 98.2503128052
1457 97.5843048096 98.1303329468
1458 97.6243743896 98.2028503418
1459 97.5733337402 98.1253204346
1460 97.5745010376 98.1111602783
1461 97.5877609253 98.2404632568
1462 97.5830612183 98.237487793
1463 97.5702590942 98.2588043213
1464 97.5525970459 98.2139968872
1465 97.5431442261 98.1369781494
1466 97.6357269287 98.1303634644
1467 97.5544204712 98.219367981
1468 97.602935791 98.2144241333
1469 97.6114196777 98.2206115723
1470 97.5827407837 98.1773834229
1471 97.5516967773 98.1819000244
1472 97.5428543091 98.1395568848
1473 97.5466766357 98.2315444946
1474 97.6293792725 98.2662963867
1475 97.5427093506 98.1644744873
1476 97.6254577637 98.243637085
1477 97.6062164307 98.2170562744
1478 97.533996582 98.1218795776
1479 97.5189666748 98.1489562988
1480 97.5108566284 98.0744247437
1481 97.5834274292 98.1990280151
1482 97.5030899048 98.1125411987
1483 97.5890960693 98.1872329712
1484 97.5123596191 98.1646499634
1485 97.5941390991 98.1080245972
1486 97.5161437988 98.1462478638
1487 97.5534210205 98.1323318481
1488 97.5471954346 98.1213378906
1489 97.523399353 98.2334136963
1490 97.5023269653 98.1293411255
1491 97.5091171265 98.1747741699
1492 97.5072555542 98.0556106567
1493 97.533416748 98.0830154419
1494 97.4753646851 98.1463470459
1495 97.4532012939 98.1473388672
1496 97.502784729 98.1965942383
1497 97.4888000488 98.1814804077
1498 97.5099639893 98.1035614014
1499 97.4863739014 98.0854873657
1500 97.648475647 98.1660614014
1501 97.5593948364 98.1012802124
1502 97.4958953857 98.1592941284
1503 97.4952392578 98.0561065674
1504 97.5076980591 98.2017364502
1505 97.5228805542 98.1013870239
1506 97.4893875122 98.1254653931
1507 97.537437439 98.15625
1508 97.5355453491 98.1210632324
1509 97.5023803711 98.050819397
1510 97.5034561157 98.0919876099
1511 97.4958572388 98.049621582
1512 97.4815139771 98.1067886353
1513 97.5201187134 98.0506591797
1514 97.4561462402 98.0619506836
1515 97.4742965698 98.1407241821
1516 97.524017334 98.1628723145
1517 97.4465789795 98.0563964844
1518 97.5184173584 98.1914367676
1519 97.4923477173 98.1423568726
1520 97.4978942871 98.1003189087
1521 97.4831695557 98.1642150879
1522 97.4687271118 98.0823669434
1523 97.4344558716 98.024559021
1524 97.4359359741 98.0604858398
1525 97.4708175659 98.1486053467
1526 97.400390625 98.1229095459
1527 97.3728790283 98.0944747925
1528 97.4473800659 98.114112854
1529 97.4428939819 98.1099014282
1530 97.4414367676 98.0741500854
1531 97.4016189575 98.062713623
1532 97.4848709106 98.0698242188
1533 97.4354248047 98.0559158325
1534 97.4629592896 98.0752258301
1535 97.4513549805 98.1229705811
1536 97.4493255615 98.0741882324
1537 97.4997558594 98.0389556885
1538 97.4574508667 98.132194519
1539 97.5016860962 98.0296859741
1540 97.4655456543 98.0628814697
1541 97.4254302979 98.0340499878
1542 97.3681945801 98.0592575073
1543 97.477180481 98.0852584839
1544 97.4140548706 98.0549621582
1545 97.5161590576 98.0881500244
1546 97.4220962524 98.0824966431
1547 97.4573287964 98.0402603149
1548 97.4555206299 98.0209884644
1549 97.4816970825 98.1479568481
1550 97.4141998291 98.0053939819
1551 97.4242172241 98.1090927124
1552 97.434677124 98.0683364868
1553 97.41431427 98.0499725342
1554 97.3570404053 97.9887237549
1555 97.4284591675 98.0680084229
1556 97.3906555176 98.0778656006
1557 97.4109191895 98.0810317993
1558 97.3539276123 98.0361480713
1559 97.4386444092 98.1355819702
1560 97.4015350342 98.1277313232
1561 97.4167709351 97.9645080566
1562 97.4299087524 98.0257339478
1563 97.4295806885 97.9721755981
1564 97.4119796753 98.0188064575
1565 97.4189758301 98.0388031006
1566 97.4164505005 98.0498580933
1567 97.3779678345 98.0489501953
1568 97.3875274658 98.0519256592
1569 97.4199981689 98.0004043579
1570 97.3830490112 97.9960861206
1571 97.4027404785 97.9826126099
1572 97.4224472046 98.0059127808
1573 97.4388580322 98.1300201416
1574 97.3463973999 98.0313720703
1575 97.4055786133 98.0442352295
1576 97.4590759277 98.0490341187
1577 97.3257064819 97.9456863403
1578 97.3640670776 98.0266799927
1579 97.360824585 98.0223846436
1580 97.3675308228 97.9001846313
1581 97.3917694092 97.998260498
1582 97.3115005493 97.9837417603
1583 97.3270797729 98.0172805786
1584 97.3670806885 97.9957046509
1585 97.3800354004 97.9553375244
1586 97.3543167114 97.9988937378
1587 97.3516769409 97.8908309937
1588 97.3688964844 98.0970077515
1589 97.2721176147 97.9309692383
1590 97.3867111206 97.8996887207
1591 97.3396453857 97.9785690308
1592 97.4203186035 97.9183273315
1593 97.3407211304 98.0136032104
1594 97.3245544434 97.9337615967
1595 97.3278884888 98.0035552979
1596 97.3634338379 97.9470901489
1597 97.3033370972 98.0125961304
1598 97.3399581909 97.9396286011
1599 97.3230361938 97.9877548218
1600 97.3117752075 98.0209350586
1601 97.3922958374 97.9451675415
1602 97.2840805054 97.9466018677
1603 97.3620147705 98.040145874
1604 97.2847671509 97.9437713623
1605 97.2258605957 97.9363861084
1606 97.3058547974 97.9542694092
1607 97.4254989624 98.0634002686
1608 97.3461380005 98.0531463623
1609 97.3209609985 97.9758300781
1610 97.3837280273 97.9637985229
1611 97.295135498 97.9415359497
1612 97.3369598389 97.934967041
1613 97.2756881714 97.9200363159
1614 97.2987442017 97.8964691162
1615 97.4654846191 98.1195373535
1616 97.2785797119 97.9731826782
1617 97.365737915 97.9309005737
1618 97.3112564087 98.0129318237
1619 97.2966156006 97.9885940552
1620 97.3675842285 97.9653701782
1621 97.292098999 97.9093093872
1622 97.2533950806 97.9922561646
1623 97.2873382568 97.9458007812
1624 97.3106613159 97.9942092896
1625 97.3298950195 97.980255127
1626 97.2806549072 97.9725646973
1627 97.2537689209 97.9681015015
1628 97.3483200073 97.9103012085
1629 97.3123855591 97.9485473633
1630 97.2810897827 97.8985977173
1631 97.3030166626 97.8938980103
1632 97.2732696533 97.9613876343
1633 97.3146286011 97.9259033203
1634 97.2954101562 97.8666763306
1635 97.2836837769 97.9443969727
1636 97.2675857544 97.9125442505
1637 97.357749939 98.0171737671
1638 97.276550293 97.8978118896
1639 97.2490997314 97.8337631226
1640 97.2421340942 97.918182373
1641 97.1664581299 97.9523010254
1642 97.3317871094 98.0107955933
1643 97.2992477417 97.931350708
1644 97.3189468384 97.9490661621
1645 97.2617340088 97.9051132202
1646 97.1947174072 97.8786621094
1647 97.2587509155 97.8976821899
1648 97.2371292114 97.8692932129
1649 97.268447876 97.9458465576
1650 97.2456665039 97.9230575562
1651 97.2573394775 97.8955307007
1652 97.2712783813 97.8825759888
1653 97.2028274536 97.8488693237
1654 97.2480239868 97.9686508179
1655 97.2662658691 97.8523635864
1656 97.2547988892 97.8772506714
1657 97.1883163452 97.9110107422
1658 97.2678070068 97.9209365845
1659 97.3218154907 97.9287567139
1660 97.1560745239 97.8387756348
1661 97.2990188599 97.9110717773
1662 97.232093811 97.8791275024
1663 97.270904541 97.9245452881
1664 97.2562866211 97.7793579102
1665 97.2336502075 97.8650817871
1666 97.2431945801 97.8686828613
1667 97.2282409668 97.8271865845
1668 97.2649078369 97.9014816284
1669 97.2641372681 97.9601974487
1670 97.2341384888 97.8622360229
1671 97.2197113037 97.9245986938
1672 97.2223739624 97.8609695435
1673 97.2798156738 97.8590774536
1674 97.2412338257 97.7806472778
1675 97.1577606201 97.8850860596
1676 97.2444076538 97.8941955566
1677 97.1971740723 97.9302062988
1678 97.2616348267 97.8544845581
1679 97.2307891846 97.8339691162
1680 97.19871521 97.9120178223
1681 97.1668548584 97.8040313721
1682 97.2714385986 97.9378738403
1683 97.2152938843 97.82447052
1684 97.289604187 97.8656616211
1685 97.2206192017 97.8658676147
1686 97.1768569946 97.8322753906
1687 97.2277755737 97.8554382324
1688 97.2437438965 97.9069290161
1689 97.2555770874 97.8783950806
1690 97.157699585 97.8015365601
1691 97.1654052734 97.8186798096
1692 97.1245269775 97.8326263428
1693 97.1777572632 97.793296814
1694 97.1978759766 97.8392944336
1695 97.1823577881 97.8199081421
1696 97.1753768921 97.7905044556
1697 97.1712646484 97.8541107178
1698 97.1882171631 97.8677978516
1699 97.1772842407 97.8435821533
1700 97.3330154419 97.9033355713
1701 97.2007675171 97.9022064209
1702 97.1782150269 97.8920822144
1703 97.1919403076 97.7521820068
1704 97.1734008789 97.8313598633
1705 97.20677948 97.8986358643
1706 97.1004867554 97.764465332
1707 97.2093505859 97.7398223877
1708 97.1998596191 97.8168563843
1709 97.1812362671 97.7231216431
1710 97.1539382935 97.8895645142
1711 97.2351989746 97.9366073608
1712 97.1943054199 97.7430114746
1713 97.1408462524 97.7896194458
1714 97.1441497803 97.8908081055
1715 97.1610488892 97.8088760376
1716 97.1850738525 97.7155380249
1717 97.119758606 97.8190612793
1718 97.1767044067 97.7965087891
1719 97.1743392944 97.8207244873
1720 97.1228179932 97.8271942139
1721 97.1290893555 97.7376937866
1722 97.1196289062 97.6479797363
1723 97.1648712158 97.8067398071
1724 97.1603546143 97.7787475586
1725 97.1258392334 97.7735366821
1726 97.1976394653 97.7703857422
1727 97.1624603271 97.7564086914
1728 97.120475769 97.7647094727
1729 97.1271591187 97.6996383667
1730 97.1588363647 97.8459014893
1731 97.0673065186 97.6671447754
1732 97.1265182495 97.8746261597
1733 97.1915740967 97.7169342041
1734 97.1234207153 97.7843093872
1735 97.0785751343 97.737663269
1736 97.0904159546 97.746673584
1737 97.1981964111 97.7703781128
1738 97.0997161865 97.8139266968
1739 97.1095504761 97.7930908203
1740 97.1819381714 97.8328704834
1741 97.0902938843 97.7275161743
1742 97.1531906128 97.7287750244
1743 97.1192245483 97.6768722534
1744 97.095451355 97.8603286743
1745 97.1412811279 97.7016983032
1746 97.1491241455 97.7665481567
1747 97.1475372314 97.8558502197
1748 97.1730041504 97.8014755249
1749 97.0213775635 97.7265930176
1750 97.1493911743 97.7973098755
1751 97.117149353 97.7309417725
1752 97.1109161377 97.7414245605
1753 97.0488204956 97.7515945435
1754 97.0447845459 97.7398986816
1755 97.1307907104 97.7311172485
1756 97.0163040161 97.7737731934
1757 97.0854873657 97.7473068237
1758 97.1090774536 97.7757263184
1759 97.0718154907 97.7366714478
1760 97.1404647827 97.6795578003
1761 97.0651168823 97.7611160278
1762 97.1248779297 97.7456970215
1763 97.0686798096 97.6949310303
1764 97.0762481689 97.7371139526
1765 97.0311355591 97.640335083
1766 97.0302352905 97.7087478638
1767 97.1888046265 97.830619812
1768 97.0209197998 97.8174667358
1769 97.0733184814 97.6721878052
1770 97.1055374146 97.7664718628
1771 97.1558303833 97.7752838135
1772 97.0983200073 97.6978683472
1773 97.1111755371 97.7323303223
1774 97.0701293945 97.7027740479
1775 97.0232009888 97.7829818726
1776 97.1576385498 97.6491928101
1777 97.1205291748 97.7245788574
1778 97.0587768555 97.7038574219
1779 97.0484695435 97.6817169189
1780 97.0284347534 97.7633132935
